file,family,size,num_jobs,num_mchs,machine_a,machine_b,count_a_before_b,count_b_before_a,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability,family_size
abz8,abz,20x15,20,15,8,10,12,8,0.6,0.09999999999999998,8->10,0.6,abz_20x15
abz8,abz,20x15,20,15,8,11,15,5,0.75,0.25,8->11,0.75,abz_20x15
abz8,abz,20x15,20,15,8,12,13,7,0.65,0.15000000000000002,8->12,0.65,abz_20x15
abz8,abz,20x15,20,15,8,13,12,8,0.6,0.09999999999999998,8->13,0.6,abz_20x15
abz8,abz,20x15,20,15,8,14,11,9,0.55,0.050000000000000044,8->14,0.55,abz_20x15
abz8,abz,20x15,20,15,9,10,9,11,0.45,0.04999999999999999,10->9,0.55,abz_20x15
abz8,abz,20x15,20,15,9,11,12,8,0.6,0.09999999999999998,9->11,0.6,abz_20x15
abz8,abz,20x15,20,15,9,12,9,11,0.45,0.04999999999999999,12->9,0.55,abz_20x15
abz8,abz,20x15,20,15,9,13,11,9,0.55,0.050000000000000044,9->13,0.55,abz_20x15
abz8,abz,20x15,20,15,9,14,10,10,0.5,0.0,9->14,0.5,abz_20x15
abz8,abz,20x15,20,15,10,11,13,7,0.65,0.15000000000000002,10->11,0.65,abz_20x15
abz8,abz,20x15,20,15,10,12,10,10,0.5,0.0,10->12,0.5,abz_20x15
abz8,abz,20x15,20,15,10,13,10,10,0.5,0.0,10->13,0.5,abz_20x15
abz8,abz,20x15,20,15,10,14,11,9,0.55,0.050000000000000044,10->14,0.55,abz_20x15
abz8,abz,20x15,20,15,11,12,9,11,0.45,0.04999999999999999,12->11,0.55,abz_20x15
abz8,abz,20x15,20,15,11,13,12,8,0.6,0.09999999999999998,11->13,0.6,abz_20x15
abz8,abz,20x15,20,15,11,14,11,9,0.55,0.050000000000000044,11->14,0.55,abz_20x15
abz8,abz,20x15,20,15,12,13,13,7,0.65,0.15000000000000002,12->13,0.65,abz_20x15
abz8,abz,20x15,20,15,12,14,10,10,0.5,0.0,12->14,0.5,abz_20x15
abz8,abz,20x15,20,15,13,14,9,11,0.45,0.04999999999999999,14->13,0.55,abz_20x15
abz9,abz,20x15,20,15,0,1,12,8,0.6,0.09999999999999998,0->1,0.6,abz_20x15
abz9,abz,20x15,20,15,0,2,11,9,0.55,0.050000000000000044,0->2,0.55,abz_20x15
abz9,abz,20x15,20,15,0,3,9,11,0.45,0.04999999999999999,3->0,0.55,abz_20x15
abz9,abz,20x15,20,15,0,4,9,11,0.45,0.04999999999999999,4->0,0.55,abz_20x15
abz9,abz,20x15,20,15,0,5,7,13,0.35,0.15000000000000002,5->0,0.65,abz_20x15
abz9,abz,20x15,20,15,0,6,10,10,0.5,0.0,0->6,0.5,abz_20x15
abz9,abz,20x15,20,15,0,7,10,10,0.5,0.0,0->7,0.5,abz_20x15
abz9,abz,20x15,20,15,0,8,11,9,0.55,0.050000000000000044,0->8,0.55,abz_20x15
abz9,abz,20x15,20,15,0,9,12,8,0.6,0.09999999999999998,0->9,0.6,abz_20x15
abz9,abz,20x15,20,15,0,10,10,10,0.5,0.0,0->10,0.5,abz_20x15
abz9,abz,20x15,20,15,0,11,10,10,0.5,0.0,0->11,0.5,abz_20x15
abz9,abz,20x15,20,15,0,12,12,8,0.6,0.09999999999999998,0->12,0.6,abz_20x15
abz9,abz,20x15,20,15,0,13,9,11,0.45,0.04999999999999999,13->0,0.55,abz_20x15
abz9,abz,20x15,20,15,0,14,9,11,0.45,0.04999999999999999,14->0,0.55,abz_20x15
abz9,abz,20x15,20,15,1,2,10,10,0.5,0.0,1->2,0.5,abz_20x15
abz9,abz,20x15,20,15,1,3,6,14,0.3,0.2,3->1,0.7,abz_20x15
abz9,abz,20x15,20,15,1,4,7,13,0.35,0.15000000000000002,4->1,0.65,abz_20x15
abz9,abz,20x15,20,15,1,5,6,14,0.3,0.2,5->1,0.7,abz_20x15
abz9,abz,20x15,20,15,1,6,5,15,0.25,0.25,6->1,0.75,abz_20x15
abz9,abz,20x15,20,15,1,7,7,13,0.35,0.15000000000000002,7->1,0.65,abz_20x15
abz9,abz,20x15,20,15,1,8,9,11,0.45,0.04999999999999999,8->1,0.55,abz_20x15
abz9,abz,20x15,20,15,1,9,8,12,0.4,0.09999999999999998,9->1,0.6,abz_20x15
abz9,abz,20x15,20,15,1,10,10,10,0.5,0.0,1->10,0.5,abz_20x15
abz9,abz,20x15,20,15,1,11,11,9,0.55,0.050000000000000044,1->11,0.55,abz_20x15
abz9,abz,20x15,20,15,1,12,9,11,0.45,0.04999999999999999,12->1,0.55,abz_20x15
abz9,abz,20x15,20,15,1,13,6,14,0.3,0.2,13->1,0.7,abz_20x15
abz9,abz,20x15,20,15,1,14,9,11,0.45,0.04999999999999999,14->1,0.55,abz_20x15
abz9,abz,20x15,20,15,2,3,8,12,0.4,0.09999999999999998,3->2,0.6,abz_20x15
abz9,abz,20x15,20,15,2,4,9,11,0.45,0.04999999999999999,4->2,0.55,abz_20x15
abz9,abz,20x15,20,15,2,5,7,13,0.35,0.15000000000000002,5->2,0.65,abz_20x15
abz9,abz,20x15,20,15,2,6,7,13,0.35,0.15000000000000002,6->2,0.65,abz_20x15
abz9,abz,20x15,20,15,2,7,9,11,0.45,0.04999999999999999,7->2,0.55,abz_20x15
abz9,abz,20x15,20,15,2,8,11,9,0.55,0.050000000000000044,2->8,0.55,abz_20x15
abz9,abz,20x15,20,15,2,9,11,9,0.55,0.050000000000000044,2->9,0.55,abz_20x15
abz9,abz,20x15,20,15,2,10,11,9,0.55,0.050000000000000044,2->10,0.55,abz_20x15
abz9,abz,20x15,20,15,2,11,8,12,0.4,0.09999999999999998,11->2,0.6,abz_20x15
abz9,abz,20x15,20,15,2,12,11,9,0.55,0.050000000000000044,2->12,0.55,abz_20x15
abz9,abz,20x15,20,15,2,13,7,13,0.35,0.15000000000000002,13->2,0.65,abz_20x15
abz9,abz,20x15,20,15,2,14,9,11,0.45,0.04999999999999999,14->2,0.55,abz_20x15
abz9,abz,20x15,20,15,3,4,9,11,0.45,0.04999999999999999,4->3,0.55,abz_20x15
abz9,abz,20x15,20,15,3,5,7,13,0.35,0.15000000000000002,5->3,0.65,abz_20x15
abz9,abz,20x15,20,15,3,6,11,9,0.55,0.050000000000000044,3->6,0.55,abz_20x15
abz9,abz,20x15,20,15,3,7,14,6,0.7,0.19999999999999996,3->7,0.7,abz_20x15
abz9,abz,20x15,20,15,3,8,9,11,0.45,0.04999999999999999,8->3,0.55,abz_20x15
abz9,abz,20x15,20,15,3,9,14,6,0.7,0.19999999999999996,3->9,0.7,abz_20x15
abz9,abz,20x15,20,15,3,10,12,8,0.6,0.09999999999999998,3->10,0.6,abz_20x15
abz9,abz,20x15,20,15,3,11,13,7,0.65,0.15000000000000002,3->11,0.65,abz_20x15
abz9,abz,20x15,20,15,3,12,14,6,0.7,0.19999999999999996,3->12,0.7,abz_20x15
abz9,abz,20x15,20,15,3,13,11,9,0.55,0.050000000000000044,3->13,0.55,abz_20x15
abz9,abz,20x15,20,15,3,14,10,10,0.5,0.0,3->14,0.5,abz_20x15
abz9,abz,20x15,20,15,4,5,7,13,0.35,0.15000000000000002,5->4,0.65,abz_20x15
abz9,abz,20x15,20,15,4,6,8,12,0.4,0.09999999999999998,6->4,0.6,abz_20x15
abz9,abz,20x15,20,15,4,7,10,10,0.5,0.0,4->7,0.5,abz_20x15
abz9,abz,20x15,20,15,4,8,12,8,0.6,0.09999999999999998,4->8,0.6,abz_20x15
abz9,abz,20x15,20,15,4,9,15,5,0.75,0.25,4->9,0.75,abz_20x15
abz9,abz,20x15,20,15,4,10,13,7,0.65,0.15000000000000002,4->10,0.65,abz_20x15
abz9,abz,20x15,20,15,4,11,12,8,0.6,0.09999999999999998,4->11,0.6,abz_20x15
abz9,abz,20x15,20,15,4,12,12,8,0.6,0.09999999999999998,4->12,0.6,abz_20x15
abz9,abz,20x15,20,15,4,13,10,10,0.5,0.0,4->13,0.5,abz_20x15
abz9,abz,20x15,20,15,4,14,13,7,0.65,0.15000000000000002,4->14,0.65,abz_20x15
abz9,abz,20x15,20,15,5,6,12,8,0.6,0.09999999999999998,5->6,0.6,abz_20x15
abz9,abz,20x15,20,15,5,7,12,8,0.6,0.09999999999999998,5->7,0.6,abz_20x15
abz9,abz,20x15,20,15,5,8,12,8,0.6,0.09999999999999998,5->8,0.6,abz_20x15
abz9,abz,20x15,20,15,5,9,16,4,0.8,0.30000000000000004,5->9,0.8,abz_20x15
abz9,abz,20x15,20,15,5,10,15,5,0.75,0.25,5->10,0.75,abz_20x15
abz9,abz,20x15,20,15,5,11,12,8,0.6,0.09999999999999998,5->11,0.6,abz_20x15
abz9,abz,20x15,20,15,5,12,13,7,0.65,0.15000000000000002,5->12,0.65,abz_20x15
abz9,abz,20x15,20,15,5,13,12,8,0.6,0.09999999999999998,5->13,0.6,abz_20x15
abz9,abz,20x15,20,15,5,14,13,7,0.65,0.15000000000000002,5->14,0.65,abz_20x15
abz9,abz,20x15,20,15,6,7,14,6,0.7,0.19999999999999996,6->7,0.7,abz_20x15
abz9,abz,20x15,20,15,6,8,11,9,0.55,0.050000000000000044,6->8,0.55,abz_20x15
abz9,abz,20x15,20,15,6,9,12,8,0.6,0.09999999999999998,6->9,0.6,abz_20x15
abz9,abz,20x15,20,15,6,10,11,9,0.55,0.050000000000000044,6->10,0.55,abz_20x15
abz9,abz,20x15,20,15,6,11,12,8,0.6,0.09999999999999998,6->11,0.6,abz_20x15
abz9,abz,20x15,20,15,6,12,13,7,0.65,0.15000000000000002,6->12,0.65,abz_20x15
abz9,abz,20x15,20,15,6,13,10,10,0.5,0.0,6->13,0.5,abz_20x15
abz9,abz,20x15,20,15,6,14,11,9,0.55,0.050000000000000044,6->14,0.55,abz_20x15
abz9,abz,20x15,20,15,7,8,10,10,0.5,0.0,7->8,0.5,abz_20x15
abz9,abz,20x15,20,15,7,9,12,8,0.6,0.09999999999999998,7->9,0.6,abz_20x15
abz9,abz,20x15,20,15,7,10,11,9,0.55,0.050000000000000044,7->10,0.55,abz_20x15
abz9,abz,20x15,20,15,7,11,11,9,0.55,0.050000000000000044,7->11,0.55,abz_20x15
abz9,abz,20x15,20,15,7,12,11,9,0.55,0.050000000000000044,7->12,0.55,abz_20x15
abz9,abz,20x15,20,15,7,13,8,12,0.4,0.09999999999999998,13->7,0.6,abz_20x15
abz9,abz,20x15,20,15,7,14,11,9,0.55,0.050000000000000044,7->14,0.55,abz_20x15
abz9,abz,20x15,20,15,8,9,12,8,0.6,0.09999999999999998,8->9,0.6,abz_20x15
abz9,abz,20x15,20,15,8,10,9,11,0.45,0.04999999999999999,10->8,0.55,abz_20x15
abz9,abz,20x15,20,15,8,11,10,10,0.5,0.0,8->11,0.5,abz_20x15
abz9,abz,20x15,20,15,8,12,11,9,0.55,0.050000000000000044,8->12,0.55,abz_20x15
abz9,abz,20x15,20,15,8,13,9,11,0.45,0.04999999999999999,13->8,0.55,abz_20x15
abz9,abz,20x15,20,15,8,14,9,11,0.45,0.04999999999999999,14->8,0.55,abz_20x15
abz9,abz,20x15,20,15,9,10,11,9,0.55,0.050000000000000044,9->10,0.55,abz_20x15
abz9,abz,20x15,20,15,9,11,12,8,0.6,0.09999999999999998,9->11,0.6,abz_20x15
abz9,abz,20x15,20,15,9,12,10,10,0.5,0.0,9->12,0.5,abz_20x15
abz9,abz,20x15,20,15,9,13,8,12,0.4,0.09999999999999998,13->9,0.6,abz_20x15
abz9,abz,20x15,20,15,9,14,9,11,0.45,0.04999999999999999,14->9,0.55,abz_20x15
abz9,abz,20x15,20,15,10,11,9,11,0.45,0.04999999999999999,11->10,0.55,abz_20x15
abz9,abz,20x15,20,15,10,12,9,11,0.45,0.04999999999999999,12->10,0.55,abz_20x15
abz9,abz,20x15,20,15,10,13,9,11,0.45,0.04999999999999999,13->10,0.55,abz_20x15
abz9,abz,20x15,20,15,10,14,12,8,0.6,0.09999999999999998,10->14,0.6,abz_20x15
abz9,abz,20x15,20,15,11,12,7,13,0.35,0.15000000000000002,12->11,0.65,abz_20x15
abz9,abz,20x15,20,15,11,13,9,11,0.45,0.04999999999999999,13->11,0.55,abz_20x15
abz9,abz,20x15,20,15,11,14,9,11,0.45,0.04999999999999999,14->11,0.55,abz_20x15
abz9,abz,20x15,20,15,12,13,9,11,0.45,0.04999999999999999,13->12,0.55,abz_20x15
abz9,abz,20x15,20,15,12,14,11,9,0.55,0.050000000000000044,12->14,0.55,abz_20x15
abz9,abz,20x15,20,15,13,14,10,10,0.5,0.0,13->14,0.5,abz_20x15
ft06,ft,6x6,6,6,0,1,2,4,0.3333333333333333,0.16666666666666669,1->0,0.6666666666666667,ft_6x6
ft06,ft,6x6,6,6,0,2,2,4,0.3333333333333333,0.16666666666666669,2->0,0.6666666666666667,ft_6x6
ft06,ft,6x6,6,6,0,3,4,2,0.6666666666666666,0.16666666666666663,0->3,0.6666666666666666,ft_6x6
ft06,ft,6x6,6,6,0,4,4,2,0.6666666666666666,0.16666666666666663,0->4,0.6666666666666666,ft_6x6
ft06,ft,6x6,6,6,0,5,2,4,0.3333333333333333,0.16666666666666669,5->0,0.6666666666666667,ft_6x6
ft06,ft,6x6,6,6,1,2,3,3,0.5,0.0,1->2,0.5,ft_6x6
ft06,ft,6x6,6,6,1,3,5,1,0.8333333333333334,0.33333333333333337,1->3,0.8333333333333334,ft_6x6
ft06,ft,6x6,6,6,1,4,6,0,1.0,0.5,1->4,1.0,ft_6x6
ft06,ft,6x6,6,6,1,5,5,1,0.8333333333333334,0.33333333333333337,1->5,0.8333333333333334,ft_6x6
ft06,ft,6x6,6,6,2,3,5,1,0.8333333333333334,0.33333333333333337,2->3,0.8333333333333334,ft_6x6
ft06,ft,6x6,6,6,2,4,5,1,0.8333333333333334,0.33333333333333337,2->4,0.8333333333333334,ft_6x6
ft06,ft,6x6,6,6,2,5,5,1,0.8333333333333334,0.33333333333333337,2->5,0.8333333333333334,ft_6x6
ft06,ft,6x6,6,6,3,4,4,2,0.6666666666666666,0.16666666666666663,3->4,0.6666666666666666,ft_6x6
ft06,ft,6x6,6,6,3,5,4,2,0.6666666666666666,0.16666666666666663,3->5,0.6666666666666666,ft_6x6
ft06,ft,6x6,6,6,4,5,3,3,0.5,0.0,4->5,0.5,ft_6x6
ft10,ft,10x10,10,10,0,1,5,5,0.5,0.0,0->1,0.5,ft_10x10
ft10,ft,10x10,10,10,0,2,6,4,0.6,0.09999999999999998,0->2,0.6,ft_10x10
ft10,ft,10x10,10,10,0,3,9,1,0.9,0.4,0->3,0.9,ft_10x10
ft10,ft,10x10,10,10,0,4,10,0,1.0,0.5,0->4,1.0,ft_10x10
ft10,ft,10x10,10,10,0,5,9,1,0.9,0.4,0->5,0.9,ft_10x10
ft10,ft,10x10,10,10,0,6,10,0,1.0,0.5,0->6,1.0,ft_10x10
ft10,ft,10x10,10,10,0,7,10,0,1.0,0.5,0->7,1.0,ft_10x10
ft10,ft,10x10,10,10,0,8,9,1,0.9,0.4,0->8,0.9,ft_10x10
ft10,ft,10x10,10,10,0,9,9,1,0.9,0.4,0->9,0.9,ft_10x10
ft10,ft,10x10,10,10,1,2,6,4,0.6,0.09999999999999998,1->2,0.6,ft_10x10
ft10,ft,10x10,10,10,1,3,9,1,0.9,0.4,1->3,0.9,ft_10x10
ft10,ft,10x10,10,10,1,4,9,1,0.9,0.4,1->4,0.9,ft_10x10
ft10,ft,10x10,10,10,1,5,10,0,1.0,0.5,1->5,1.0,ft_10x10
ft10,ft,10x10,10,10,1,6,10,0,1.0,0.5,1->6,1.0,ft_10x10
ft10,ft,10x10,10,10,1,7,10,0,1.0,0.5,1->7,1.0,ft_10x10
ft10,ft,10x10,10,10,1,8,10,0,1.0,0.5,1->8,1.0,ft_10x10
ft10,ft,10x10,10,10,1,9,9,1,0.9,0.4,1->9,0.9,ft_10x10
ft10,ft,10x10,10,10,2,3,7,3,0.7,0.19999999999999996,2->3,0.7,ft_10x10
ft10,ft,10x10,10,10,2,4,10,0,1.0,0.5,2->4,1.0,ft_10x10
ft10,ft,10x10,10,10,2,5,9,1,0.9,0.4,2->5,0.9,ft_10x10
ft10,ft,10x10,10,10,2,6,10,0,1.0,0.5,2->6,1.0,ft_10x10
ft10,ft,10x10,10,10,2,7,10,0,1.0,0.5,2->7,1.0,ft_10x10
ft10,ft,10x10,10,10,2,8,10,0,1.0,0.5,2->8,1.0,ft_10x10
ft10,ft,10x10,10,10,2,9,10,0,1.0,0.5,2->9,1.0,ft_10x10
ft10,ft,10x10,10,10,3,4,7,3,0.7,0.19999999999999996,3->4,0.7,ft_10x10
ft10,ft,10x10,10,10,3,5,6,4,0.6,0.09999999999999998,3->5,0.6,ft_10x10
ft10,ft,10x10,10,10,3,6,7,3,0.7,0.19999999999999996,3->6,0.7,ft_10x10
ft10,ft,10x10,10,10,3,7,8,2,0.8,0.30000000000000004,3->7,0.8,ft_10x10
ft10,ft,10x10,10,10,3,8,7,3,0.7,0.19999999999999996,3->8,0.7,ft_10x10
ft10,ft,10x10,10,10,3,9,7,3,0.7,0.19999999999999996,3->9,0.7,ft_10x10
ft10,ft,10x10,10,10,4,5,3,7,0.3,0.2,5->4,0.7,ft_10x10
ft10,ft,10x10,10,10,4,6,5,5,0.5,0.0,4->6,0.5,ft_10x10
ft10,ft,10x10,10,10,4,7,7,3,0.7,0.19999999999999996,4->7,0.7,ft_10x10
ft10,ft,10x10,10,10,4,8,6,4,0.6,0.09999999999999998,4->8,0.6,ft_10x10
ft10,ft,10x10,10,10,4,9,5,5,0.5,0.0,4->9,0.5,ft_10x10
ft10,ft,10x10,10,10,5,6,6,4,0.6,0.09999999999999998,5->6,0.6,ft_10x10
ft10,ft,10x10,10,10,5,7,9,1,0.9,0.4,5->7,0.9,ft_10x10
ft10,ft,10x10,10,10,5,8,7,3,0.7,0.19999999999999996,5->8,0.7,ft_10x10
ft10,ft,10x10,10,10,5,9,7,3,0.7,0.19999999999999996,5->9,0.7,ft_10x10
ft10,ft,10x10,10,10,6,7,8,2,0.8,0.30000000000000004,6->7,0.8,ft_10x10
ft10,ft,10x10,10,10,6,8,7,3,0.7,0.19999999999999996,6->8,0.7,ft_10x10
ft10,ft,10x10,10,10,6,9,6,4,0.6,0.09999999999999998,6->9,0.6,ft_10x10
ft10,ft,10x10,10,10,7,8,3,7,0.3,0.2,8->7,0.7,ft_10x10
ft10,ft,10x10,10,10,7,9,4,6,0.4,0.09999999999999998,9->7,0.6,ft_10x10
ft10,ft,10x10,10,10,8,9,7,3,0.7,0.19999999999999996,8->9,0.7,ft_10x10
ft20,ft,20x5,20,5,0,1,10,10,0.5,0.0,0->1,0.5,ft_20x5
ft20,ft,20x5,20,5,0,2,13,7,0.65,0.15000000000000002,0->2,0.65,ft_20x5
ft20,ft,20x5,20,5,0,3,19,1,0.95,0.44999999999999996,0->3,0.95,ft_20x5
ft20,ft,20x5,20,5,0,4,19,1,0.95,0.44999999999999996,0->4,0.95,ft_20x5
ft20,ft,20x5,20,5,1,2,12,8,0.6,0.09999999999999998,1->2,0.6,ft_20x5
ft20,ft,20x5,20,5,1,3,19,1,0.95,0.44999999999999996,1->3,0.95,ft_20x5
ft20,ft,20x5,20,5,1,4,20,0,1.0,0.5,1->4,1.0,ft_20x5
ft20,ft,20x5,20,5,2,3,16,4,0.8,0.30000000000000004,2->3,0.8,ft_20x5
ft20,ft,20x5,20,5,2,4,15,5,0.75,0.25,2->4,0.75,ft_20x5
ft20,ft,20x5,20,5,3,4,15,5,0.75,0.25,3->4,0.75,ft_20x5
la01,la,10x5,10,5,0,1,3,7,0.3,0.2,1->0,0.7,la_10x5
la01,la,10x5,10,5,0,2,5,5,0.5,0.0,0->2,0.5,la_10x5
la01,la,10x5,10,5,0,3,6,4,0.6,0.09999999999999998,0->3,0.6,la_10x5
la01,la,10x5,10,5,0,4,5,5,0.5,0.0,0->4,0.5,la_10x5
la01,la,10x5,10,5,1,2,6,4,0.6,0.09999999999999998,1->2,0.6,la_10x5
la01,la,10x5,10,5,1,3,4,6,0.4,0.09999999999999998,3->1,0.6,la_10x5
la01,la,10x5,10,5,1,4,6,4,0.6,0.09999999999999998,1->4,0.6,la_10x5
la01,la,10x5,10,5,2,3,3,7,0.3,0.2,3->2,0.7,la_10x5
la01,la,10x5,10,5,2,4,3,7,0.3,0.2,4->2,0.7,la_10x5
la01,la,10x5,10,5,3,4,6,4,0.6,0.09999999999999998,3->4,0.6,la_10x5
la02,la,10x5,10,5,0,1,4,6,0.4,0.09999999999999998,1->0,0.6,la_10x5
la02,la,10x5,10,5,0,2,6,4,0.6,0.09999999999999998,0->2,0.6,la_10x5
la02,la,10x5,10,5,0,3,8,2,0.8,0.30000000000000004,0->3,0.8,la_10x5
la02,la,10x5,10,5,0,4,3,7,0.3,0.2,4->0,0.7,la_10x5
la02,la,10x5,10,5,1,2,5,5,0.5,0.0,1->2,0.5,la_10x5
la02,la,10x5,10,5,1,3,8,2,0.8,0.30000000000000004,1->3,0.8,la_10x5
la02,la,10x5,10,5,1,4,5,5,0.5,0.0,1->4,0.5,la_10x5
la02,la,10x5,10,5,2,3,6,4,0.6,0.09999999999999998,2->3,0.6,la_10x5
la02,la,10x5,10,5,2,4,3,7,0.3,0.2,4->2,0.7,la_10x5
la02,la,10x5,10,5,3,4,2,8,0.2,0.3,4->3,0.8,la_10x5
la03,la,10x5,10,5,0,1,6,4,0.6,0.09999999999999998,0->1,0.6,la_10x5
la03,la,10x5,10,5,0,2,6,4,0.6,0.09999999999999998,0->2,0.6,la_10x5
la03,la,10x5,10,5,0,3,8,2,0.8,0.30000000000000004,0->3,0.8,la_10x5
la03,la,10x5,10,5,0,4,3,7,0.3,0.2,4->0,0.7,la_10x5
la03,la,10x5,10,5,1,2,5,5,0.5,0.0,1->2,0.5,la_10x5
la03,la,10x5,10,5,1,3,7,3,0.7,0.19999999999999996,1->3,0.7,la_10x5
la03,la,10x5,10,5,1,4,2,8,0.2,0.3,4->1,0.8,la_10x5
la03,la,10x5,10,5,2,3,7,3,0.7,0.19999999999999996,2->3,0.7,la_10x5
la03,la,10x5,10,5,2,4,4,6,0.4,0.09999999999999998,4->2,0.6,la_10x5
la03,la,10x5,10,5,3,4,2,8,0.2,0.3,4->3,0.8,la_10x5
la04,la,10x5,10,5,0,1,4,6,0.4,0.09999999999999998,1->0,0.6,la_10x5
la04,la,10x5,10,5,0,2,4,6,0.4,0.09999999999999998,2->0,0.6,la_10x5
la04,la,10x5,10,5,0,3,5,5,0.5,0.0,0->3,0.5,la_10x5
la04,la,10x5,10,5,0,4,5,5,0.5,0.0,0->4,0.5,la_10x5
la04,la,10x5,10,5,1,2,4,6,0.4,0.09999999999999998,2->1,0.6,la_10x5
la04,la,10x5,10,5,1,3,6,4,0.6,0.09999999999999998,1->3,0.6,la_10x5
la04,la,10x5,10,5,1,4,5,5,0.5,0.0,1->4,0.5,la_10x5
la04,la,10x5,10,5,2,3,5,5,0.5,0.0,2->3,0.5,la_10x5
la04,la,10x5,10,5,2,4,6,4,0.6,0.09999999999999998,2->4,0.6,la_10x5
la04,la,10x5,10,5,3,4,7,3,0.7,0.19999999999999996,3->4,0.7,la_10x5
la05,la,10x5,10,5,0,1,5,5,0.5,0.0,0->1,0.5,la_10x5
la05,la,10x5,10,5,0,2,5,5,0.5,0.0,0->2,0.5,la_10x5
la05,la,10x5,10,5,0,3,3,7,0.3,0.2,3->0,0.7,la_10x5
la05,la,10x5,10,5,0,4,7,3,0.7,0.19999999999999996,0->4,0.7,la_10x5
la05,la,10x5,10,5,1,2,5,5,0.5,0.0,1->2,0.5,la_10x5
la05,la,10x5,10,5,1,3,2,8,0.2,0.3,3->1,0.8,la_10x5
la05,la,10x5,10,5,1,4,4,6,0.4,0.09999999999999998,4->1,0.6,la_10x5
la05,la,10x5,10,5,2,3,5,5,0.5,0.0,2->3,0.5,la_10x5
la05,la,10x5,10,5,2,4,3,7,0.3,0.2,4->2,0.7,la_10x5
la05,la,10x5,10,5,3,4,6,4,0.6,0.09999999999999998,3->4,0.6,la_10x5
la06,la,15x5,15,5,0,1,8,7,0.5333333333333333,0.033333333333333326,0->1,0.5333333333333333,la_15x5
la06,la,15x5,15,5,0,2,7,8,0.4666666666666667,0.033333333333333326,2->0,0.5333333333333333,la_15x5
la06,la,15x5,15,5,0,3,10,5,0.6666666666666666,0.16666666666666663,0->3,0.6666666666666666,la_15x5
la06,la,15x5,15,5,0,4,7,8,0.4666666666666667,0.033333333333333326,4->0,0.5333333333333333,la_15x5
la06,la,15x5,15,5,1,2,9,6,0.6,0.09999999999999998,1->2,0.6,la_15x5
la06,la,15x5,15,5,1,3,7,8,0.4666666666666667,0.033333333333333326,3->1,0.5333333333333333,la_15x5
la06,la,15x5,15,5,1,4,7,8,0.4666666666666667,0.033333333333333326,4->1,0.5333333333333333,la_15x5
la06,la,15x5,15,5,2,3,9,6,0.6,0.09999999999999998,2->3,0.6,la_15x5
la06,la,15x5,15,5,2,4,6,9,0.4,0.09999999999999998,4->2,0.6,la_15x5
la06,la,15x5,15,5,3,4,6,9,0.4,0.09999999999999998,4->3,0.6,la_15x5
la07,la,15x5,15,5,0,1,10,5,0.6666666666666666,0.16666666666666663,0->1,0.6666666666666666,la_15x5
la07,la,15x5,15,5,0,2,11,4,0.7333333333333333,0.23333333333333328,0->2,0.7333333333333333,la_15x5
la07,la,15x5,15,5,0,3,11,4,0.7333333333333333,0.23333333333333328,0->3,0.7333333333333333,la_15x5
la07,la,15x5,15,5,0,4,8,7,0.5333333333333333,0.033333333333333326,0->4,0.5333333333333333,la_15x5
la07,la,15x5,15,5,1,2,9,6,0.6,0.09999999999999998,1->2,0.6,la_15x5
la07,la,15x5,15,5,1,3,10,5,0.6666666666666666,0.16666666666666663,1->3,0.6666666666666666,la_15x5
la07,la,15x5,15,5,1,4,6,9,0.4,0.09999999999999998,4->1,0.6,la_15x5
la07,la,15x5,15,5,2,3,7,8,0.4666666666666667,0.033333333333333326,3->2,0.5333333333333333,la_15x5
la07,la,15x5,15,5,2,4,6,9,0.4,0.09999999999999998,4->2,0.6,la_15x5
la07,la,15x5,15,5,3,4,4,11,0.26666666666666666,0.23333333333333334,4->3,0.7333333333333334,la_15x5
la08,la,15x5,15,5,0,1,10,5,0.6666666666666666,0.16666666666666663,0->1,0.6666666666666666,la_15x5
la08,la,15x5,15,5,0,2,7,8,0.4666666666666667,0.033333333333333326,2->0,0.5333333333333333,la_15x5
la08,la,15x5,15,5,0,3,6,9,0.4,0.09999999999999998,3->0,0.6,la_15x5
la08,la,15x5,15,5,0,4,10,5,0.6666666666666666,0.16666666666666663,0->4,0.6666666666666666,la_15x5
la08,la,15x5,15,5,1,2,4,11,0.26666666666666666,0.23333333333333334,2->1,0.7333333333333334,la_15x5
la08,la,15x5,15,5,1,3,4,11,0.26666666666666666,0.23333333333333334,3->1,0.7333333333333334,la_15x5
la08,la,15x5,15,5,1,4,6,9,0.4,0.09999999999999998,4->1,0.6,la_15x5
la08,la,15x5,15,5,2,3,6,9,0.4,0.09999999999999998,3->2,0.6,la_15x5
la08,la,15x5,15,5,2,4,6,9,0.4,0.09999999999999998,4->2,0.6,la_15x5
la08,la,15x5,15,5,3,4,8,7,0.5333333333333333,0.033333333333333326,3->4,0.5333333333333333,la_15x5
la09,la,15x5,15,5,0,1,7,8,0.4666666666666667,0.033333333333333326,1->0,0.5333333333333333,la_15x5
la09,la,15x5,15,5,0,2,6,9,0.4,0.09999999999999998,2->0,0.6,la_15x5
la09,la,15x5,15,5,0,3,6,9,0.4,0.09999999999999998,3->0,0.6,la_15x5
la09,la,15x5,15,5,0,4,7,8,0.4666666666666667,0.033333333333333326,4->0,0.5333333333333333,la_15x5
