family_size,family,size,position,machine,count,jobs,total_jobs,frequency
ft_6x6,ft,6x6,3,0,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,3,1,0,6,6,0.0
ft_6x6,ft,6x6,3,2,0,6,6,0.0
ft_6x6,ft,6x6,3,3,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,3,4,0,6,6,0.0
ft_6x6,ft,6x6,3,5,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,4,0,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,4,1,1,6,6,0.16666666666666666
ft_6x6,ft,6x6,4,2,0,6,6,0.0
ft_6x6,ft,6x6,4,3,0,6,6,0.0
ft_6x6,ft,6x6,4,4,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,4,5,1,6,6,0.16666666666666666
ft_6x6,ft,6x6,5,0,0,6,6,0.0
ft_6x6,ft,6x6,5,1,0,6,6,0.0
ft_6x6,ft,6x6,5,2,1,6,6,0.16666666666666666
ft_6x6,ft,6x6,5,3,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,5,4,2,6,6,0.3333333333333333
ft_6x6,ft,6x6,5,5,1,6,6,0.16666666666666666
la_10x10,la,10x10,0,0,4,50,50,0.08
la_10x10,la,10x10,0,1,11,50,50,0.22
la_10x10,la,10x10,0,2,7,50,50,0.14
la_10x10,la,10x10,0,3,6,50,50,0.12
la_10x10,la,10x10,0,4,8,50,50,0.16
la_10x10,la,10x10,0,5,2,50,50,0.04
la_10x10,la,10x10,0,6,4,50,50,0.08
la_10x10,la,10x10,0,7,2,50,50,0.04
la_10x10,la,10x10,0,8,2,50,50,0.04
la_10x10,la,10x10,0,9,4,50,50,0.08
la_10x10,la,10x10,1,0,6,50,50,0.12
la_10x10,la,10x10,1,1,5,50,50,0.1
la_10x10,la,10x10,1,2,10,50,50,0.2
la_10x10,la,10x10,1,3,7,50,50,0.14
la_10x10,la,10x10,1,4,3,50,50,0.06
la_10x10,la,10x10,1,5,4,50,50,0.08
la_10x10,la,10x10,1,6,5,50,50,0.1
la_10x10,la,10x10,1,7,5,50,50,0.1
la_10x10,la,10x10,1,8,3,50,50,0.06
la_10x10,la,10x10,1,9,2,50,50,0.04
la_10x10,la,10x10,2,0,5,50,50,0.1
la_10x10,la,10x10,2,1,3,50,50,0.06
la_10x10,la,10x10,2,2,4,50,50,0.08
la_10x10,la,10x10,2,3,8,50,50,0.16
la_10x10,la,10x10,2,4,8,50,50,0.16
la_10x10,la,10x10,2,5,6,50,50,0.12
la_10x10,la,10x10,2,6,4,50,50,0.08
la_10x10,la,10x10,2,7,3,50,50,0.06
la_10x10,la,10x10,2,8,6,50,50,0.12
la_10x10,la,10x10,2,9,3,50,50,0.06
la_10x10,la,10x10,3,0,5,50,50,0.1
la_10x10,la,10x10,3,1,5,50,50,0.1
la_10x10,la,10x10,3,2,6,50,50,0.12
la_10x10,la,10x10,3,3,7,50,50,0.14
la_10x10,la,10x10,3,4,6,50,50,0.12
la_10x10,la,10x10,3,5,7,50,50,0.14
la_10x10,la,10x10,3,6,2,50,50,0.04
la_10x10,la,10x10,3,7,4,50,50,0.08
la_10x10,la,10x10,3,8,3,50,50,0.06
la_10x10,la,10x10,3,9,5,50,50,0.1
la_10x10,la,10x10,4,0,7,50,50,0.14
la_10x10,la,10x10,4,1,6,50,50,0.12
la_10x10,la,10x10,4,2,5,50,50,0.1
la_10x10,la,10x10,4,3,5,50,50,0.1
la_10x10,la,10x10,4,4,5,50,50,0.1
la_10x10,la,10x10,4,5,1,50,50,0.02
la_10x10,la,10x10,4,6,5,50,50,0.1
la_10x10,la,10x10,4,7,6,50,50,0.12
la_10x10,la,10x10,4,8,6,50,50,0.12
la_10x10,la,10x10,4,9,4,50,50,0.08
la_10x10,la,10x10,5,0,3,50,50,0.06
la_10x10,la,10x10,5,1,1,50,50,0.02
la_10x10,la,10x10,5,2,5,50,50,0.1
la_10x10,la,10x10,5,3,5,50,50,0.1
la_10x10,la,10x10,5,4,2,50,50,0.04
la_10x10,la,10x10,5,5,5,50,50,0.1
la_10x10,la,10x10,5,6,10,50,50,0.2
la_10x10,la,10x10,5,7,8,50,50,0.16
la_10x10,la,10x10,5,8,6,50,50,0.12
la_10x10,la,10x10,5,9,5,50,50,0.1
la_10x10,la,10x10,6,0,4,50,50,0.08
la_10x10,la,10x10,6,1,3,50,50,0.06
la_10x10,la,10x10,6,2,1,50,50,0.02
la_10x10,la,10x10,6,3,4,50,50,0.08
la_10x10,la,10x10,6,4,8,50,50,0.16
la_10x10,la,10x10,6,5,3,50,50,0.06
la_10x10,la,10x10,6,6,5,50,50,0.1
la_10x10,la,10x10,6,7,7,50,50,0.14
la_10x10,la,10x10,6,8,13,50,50,0.26
la_10x10,la,10x10,6,9,2,50,50,0.04
la_10x10,la,10x10,7,0,6,50,50,0.12
la_10x10,la,10x10,7,1,3,50,50,0.06
la_10x10,la,10x10,7,2,3,50,50,0.06
la_10x10,la,10x10,7,3,2,50,50,0.04
la_10x10,la,10x10,7,4,3,50,50,0.06
la_10x10,la,10x10,7,5,7,50,50,0.14
la_10x10,la,10x10,7,6,6,50,50,0.12
la_10x10,la,10x10,7,7,2,50,50,0.04
la_10x10,la,10x10,7,8,8,50,50,0.16
la_10x10,la,10x10,7,9,10,50,50,0.2
la_10x10,la,10x10,8,0,2,50,50,0.04
la_10x10,la,10x10,8,1,8,50,50,0.16
la_10x10,la,10x10,8,2,6,50,50,0.12
la_10x10,la,10x10,8,3,4,50,50,0.08
la_10x10,la,10x10,8,4,3,50,50,0.06
la_10x10,la,10x10,8,5,5,50,50,0.1
la_10x10,la,10x10,8,6,5,50,50,0.1
la_10x10,la,10x10,8,7,7,50,50,0.14
la_10x10,la,10x10,8,8,0,50,50,0.0
la_10x10,la,10x10,8,9,10,50,50,0.2
la_10x10,la,10x10,9,0,8,50,50,0.16
la_10x10,la,10x10,9,1,5,50,50,0.1
la_10x10,la,10x10,9,2,3,50,50,0.06
la_10x10,la,10x10,9,3,2,50,50,0.04
la_10x10,la,10x10,9,4,4,50,50,0.08
la_10x10,la,10x10,9,5,10,50,50,0.2
la_10x10,la,10x10,9,6,4,50,50,0.08
la_10x10,la,10x10,9,7,6,50,50,0.12
la_10x10,la,10x10,9,8,3,50,50,0.06
la_10x10,la,10x10,9,9,5,50,50,0.1
la_10x5,la,10x5,0,0,6,50,50,0.12
la_10x5,la,10x5,0,1,13,50,50,0.26
la_10x5,la,10x5,0,2,10,50,50,0.2
la_10x5,la,10x5,0,3,6,50,50,0.12
la_10x5,la,10x5,0,4,15,50,50,0.3
la_10x5,la,10x5,1,0,14,50,50,0.28
la_10x5,la,10x5,1,1,7,50,50,0.14
la_10x5,la,10x5,1,2,10,50,50,0.2
la_10x5,la,10x5,1,3,14,50,50,0.28
la_10x5,la,10x5,1,4,5,50,50,0.1
la_10x5,la,10x5,2,0,13,50,50,0.26
la_10x5,la,10x5,2,1,9,50,50,0.18
la_10x5,la,10x5,2,2,6,50,50,0.12
la_10x5,la,10x5,2,3,8,50,50,0.16
la_10x5,la,10x5,2,4,14,50,50,0.28
la_10x5,la,10x5,3,0,9,50,50,0.18
la_10x5,la,10x5,3,1,11,50,50,0.22
la_10x5,la,10x5,3,2,12,50,50,0.24
la_10x5,la,10x5,3,3,8,50,50,0.16
la_10x5,la,10x5,3,4,10,50,50,0.2
la_10x5,la,10x5,4,0,8,50,50,0.16
la_10x5,la,10x5,4,1,10,50,50,0.2
la_10x5,la,10x5,4,2,12,50,50,0.24
la_10x5,la,10x5,4,3,14,50,50,0.28
la_10x5,la,10x5,4,4,6,50,50,0.12
la_15x10,la,15x10,0,0,4,75,75,0.05333333333333334
la_15x10,la,15x10,0,1,11,75,75,0.14666666666666667
la_15x10,la,15x10,0,2,9,75,75,0.12
la_15x10,la,15x10,0,3,7,75,75,0.09333333333333334
la_15x10,la,15x10,0,4,10,75,75,0.13333333333333333
la_15x10,la,15x10,0,5,6,75,75,0.08
la_15x10,la,15x10,0,6,7,75,75,0.09333333333333334
la_15x10,la,15x10,0,7,6,75,75,0.08
la_15x10,la,15x10,0,8,9,75,75,0.12
la_15x10,la,15x10,0,9,6,75,75,0.08
la_15x10,la,15x10,1,0,7,75,75,0.09333333333333334
la_15x10,la,15x10,1,1,7,75,75,0.09333333333333334
la_15x10,la,15x10,1,2,14,75,75,0.18666666666666668
la_15x10,la,15x10,1,3,9,75,75,0.12
la_15x10,la,15x10,1,4,5,75,75,0.06666666666666667
la_15x10,la,15x10,1,5,11,75,75,0.14666666666666667
la_15x10,la,15x10,1,6,3,75,75,0.04
la_15x10,la,15x10,1,7,7,75,75,0.09333333333333334
la_15x10,la,15x10,1,8,5,75,75,0.06666666666666667
la_15x10,la,15x10,1,9,7,75,75,0.09333333333333334
la_15x10,la,15x10,2,0,11,75,75,0.14666666666666667
la_15x10,la,15x10,2,1,2,75,75,0.02666666666666667
la_15x10,la,15x10,2,2,7,75,75,0.09333333333333334
la_15x10,la,15x10,2,3,9,75,75,0.12
la_15x10,la,15x10,2,4,10,75,75,0.13333333333333333
la_15x10,la,15x10,2,5,6,75,75,0.08
la_15x10,la,15x10,2,6,9,75,75,0.12
la_15x10,la,15x10,2,7,7,75,75,0.09333333333333334
la_15x10,la,15x10,2,8,10,75,75,0.13333333333333333
la_15x10,la,15x10,2,9,4,75,75,0.05333333333333334
la_15x10,la,15x10,3,0,6,75,75,0.08
la_15x10,la,15x10,3,1,8,75,75,0.10666666666666667
la_15x10,la,15x10,3,2,8,75,75,0.10666666666666667
la_15x10,la,15x10,3,3,5,75,75,0.06666666666666667
la_15x10,la,15x10,3,4,10,75,75,0.13333333333333333
la_15x10,la,15x10,3,5,10,75,75,0.13333333333333333
la_15x10,la,15x10,3,6,13,75,75,0.17333333333333334
la_15x10,la,15x10,3,7,4,75,75,0.05333333333333334
la_15x10,la,15x10,3,8,5,75,75,0.06666666666666667
la_15x10,la,15x10,3,9,6,75,75,0.08
la_15x10,la,15x10,4,0,9,75,75,0.12
la_15x10,la,15x10,4,1,8,75,75,0.10666666666666667
la_15x10,la,15x10,4,2,9,75,75,0.12
la_15x10,la,15x10,4,3,7,75,75,0.09333333333333334
la_15x10,la,15x10,4,4,13,75,75,0.17333333333333334
la_15x10,la,15x10,4,5,3,75,75,0.04
la_15x10,la,15x10,4,6,3,75,75,0.04
la_15x10,la,15x10,4,7,8,75,75,0.10666666666666667
la_15x10,la,15x10,4,8,6,75,75,0.08
la_15x10,la,15x10,4,9,9,75,75,0.12
la_15x10,la,15x10,5,0,7,75,75,0.09333333333333334
la_15x10,la,15x10,5,1,3,75,75,0.04
la_15x10,la,15x10,5,2,5,75,75,0.06666666666666667
la_15x10,la,15x10,5,3,9,75,75,0.12
la_15x10,la,15x10,5,4,5,75,75,0.06666666666666667
la_15x10,la,15x10,5,5,6,75,75,0.08
la_15x10,la,15x10,5,6,13,75,75,0.17333333333333334
la_15x10,la,15x10,5,7,11,75,75,0.14666666666666667
la_15x10,la,15x10,5,8,10,75,75,0.13333333333333333
la_15x10,la,15x10,5,9,6,75,75,0.08
la_15x10,la,15x10,6,0,7,75,75,0.09333333333333334
la_15x10,la,15x10,6,1,6,75,75,0.08
la_15x10,la,15x10,6,2,7,75,75,0.09333333333333334
la_15x10,la,15x10,6,3,8,75,75,0.10666666666666667
la_15x10,la,15x10,6,4,5,75,75,0.06666666666666667
la_15x10,la,15x10,6,5,9,75,75,0.12
la_15x10,la,15x10,6,6,7,75,75,0.09333333333333334
la_15x10,la,15x10,6,7,8,75,75,0.10666666666666667
la_15x10,la,15x10,6,8,11,75,75,0.14666666666666667
la_15x10,la,15x10,6,9,7,75,75,0.09333333333333334
la_15x10,la,15x10,7,0,8,75,75,0.10666666666666667
la_15x10,la,15x10,7,1,11,75,75,0.14666666666666667
la_15x10,la,15x10,7,2,4,75,75,0.05333333333333334
la_15x10,la,15x10,7,3,8,75,75,0.10666666666666667
la_15x10,la,15x10,7,4,4,75,75,0.05333333333333334
la_15x10,la,15x10,7,5,12,75,75,0.16
la_15x10,la,15x10,7,6,8,75,75,0.10666666666666667
la_15x10,la,15x10,7,7,4,75,75,0.05333333333333334
la_15x10,la,15x10,7,8,7,75,75,0.09333333333333334
la_15x10,la,15x10,7,9,9,75,75,0.12
la_15x10,la,15x10,8,0,5,75,75,0.06666666666666667
la_15x10,la,15x10,8,1,9,75,75,0.12
la_15x10,la,15x10,8,2,6,75,75,0.08
la_15x10,la,15x10,8,3,6,75,75,0.08
la_15x10,la,15x10,8,4,4,75,75,0.05333333333333334
la_15x10,la,15x10,8,5,7,75,75,0.09333333333333334
la_15x10,la,15x10,8,6,5,75,75,0.06666666666666667
la_15x10,la,15x10,8,7,10,75,75,0.13333333333333333
la_15x10,la,15x10,8,8,6,75,75,0.08
la_15x10,la,15x10,8,9,17,75,75,0.22666666666666666
la_15x10,la,15x10,9,0,11,75,75,0.14666666666666667
la_15x10,la,15x10,9,1,10,75,75,0.13333333333333333
la_15x10,la,15x10,9,2,6,75,75,0.08
la_15x10,la,15x10,9,3,7,75,75,0.09333333333333334
la_15x10,la,15x10,9,4,9,75,75,0.12
la_15x10,la,15x10,9,5,5,75,75,0.06666666666666667
la_15x10,la,15x10,9,6,7,75,75,0.09333333333333334
la_15x10,la,15x10,9,7,10,75,75,0.13333333333333333
la_15x10,la,15x10,9,8,6,75,75,0.08
la_15x10,la,15x10,9,9,4,75,75,0.05333333333333334
la_15x15,la,15x15,0,0,5,75,75,0.06666666666666667
la_15x15,la,15x15,0,1,7,75,75,0.09333333333333334
la_15x15,la,15x15,0,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,0,3,8,75,75,0.10666666666666667
la_15x15,la,15x15,0,4,5,75,75,0.06666666666666667
la_15x15,la,15x15,0,5,5,75,75,0.06666666666666667
la_15x15,la,15x15,0,6,3,75,75,0.04
la_15x15,la,15x15,0,7,4,75,75,0.05333333333333334
la_15x15,la,15x15,0,8,1,75,75,0.013333333333333334
la_15x15,la,15x15,0,9,7,75,75,0.09333333333333334
la_15x15,la,15x15,0,10,8,75,75,0.10666666666666667
la_15x15,la,15x15,0,11,7,75,75,0.09333333333333334
la_15x15,la,15x15,0,12,3,75,75,0.04
la_15x15,la,15x15,0,13,3,75,75,0.04
la_15x15,la,15x15,0,14,5,75,75,0.06666666666666667
la_15x15,la,15x15,1,0,5,75,75,0.06666666666666667
la_15x15,la,15x15,1,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,1,2,3,75,75,0.04
la_15x15,la,15x15,1,3,7,75,75,0.09333333333333334
la_15x15,la,15x15,1,4,6,75,75,0.08
la_15x15,la,15x15,1,5,9,75,75,0.12
la_15x15,la,15x15,1,6,7,75,75,0.09333333333333334
la_15x15,la,15x15,1,7,8,75,75,0.10666666666666667
la_15x15,la,15x15,1,8,4,75,75,0.05333333333333334
la_15x15,la,15x15,1,9,2,75,75,0.02666666666666667
la_15x15,la,15x15,1,10,5,75,75,0.06666666666666667
la_15x15,la,15x15,1,11,1,75,75,0.013333333333333334
la_15x15,la,15x15,1,12,5,75,75,0.06666666666666667
la_15x15,la,15x15,1,13,3,75,75,0.04
la_15x15,la,15x15,1,14,5,75,75,0.06666666666666667
la_15x15,la,15x15,2,0,6,75,75,0.08
la_15x15,la,15x15,2,1,4,75,75,0.05333333333333334
la_15x15,la,15x15,2,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,2,3,8,75,75,0.10666666666666667
la_15x15,la,15x15,2,4,11,75,75,0.14666666666666667
la_15x15,la,15x15,2,5,6,75,75,0.08
la_15x15,la,15x15,2,6,6,75,75,0.08
la_15x15,la,15x15,2,7,4,75,75,0.05333333333333334
la_15x15,la,15x15,2,8,2,75,75,0.02666666666666667
la_15x15,la,15x15,2,9,7,75,75,0.09333333333333334
la_15x15,la,15x15,2,10,4,75,75,0.05333333333333334
la_15x15,la,15x15,2,11,7,75,75,0.09333333333333334
la_15x15,la,15x15,2,12,3,75,75,0.04
la_15x15,la,15x15,2,13,3,75,75,0.04
la_15x15,la,15x15,2,14,0,75,75,0.0
la_15x15,la,15x15,3,0,2,75,75,0.02666666666666667
la_15x15,la,15x15,3,1,2,75,75,0.02666666666666667
la_15x15,la,15x15,3,2,6,75,75,0.08
la_15x15,la,15x15,3,3,4,75,75,0.05333333333333334
la_15x15,la,15x15,3,4,8,75,75,0.10666666666666667
la_15x15,la,15x15,3,5,9,75,75,0.12
la_15x15,la,15x15,3,6,7,75,75,0.09333333333333334
la_15x15,la,15x15,3,7,4,75,75,0.05333333333333334
la_15x15,la,15x15,3,8,5,75,75,0.06666666666666667
la_15x15,la,15x15,3,9,8,75,75,0.10666666666666667
la_15x15,la,15x15,3,10,1,75,75,0.013333333333333334
la_15x15,la,15x15,3,11,3,75,75,0.04
la_15x15,la,15x15,3,12,7,75,75,0.09333333333333334
la_15x15,la,15x15,3,13,4,75,75,0.05333333333333334
la_15x15,la,15x15,3,14,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,0,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,4,3,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,4,10,75,75,0.13333333333333333
la_15x15,la,15x15,4,5,2,75,75,0.02666666666666667
la_15x15,la,15x15,4,6,2,75,75,0.02666666666666667
la_15x15,la,15x15,4,7,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,8,4,75,75,0.05333333333333334
la_15x15,la,15x15,4,9,5,75,75,0.06666666666666667
la_15x15,la,15x15,4,10,7,75,75,0.09333333333333334
la_15x15,la,15x15,4,11,6,75,75,0.08
la_15x15,la,15x15,4,12,3,75,75,0.04
la_15x15,la,15x15,4,13,3,75,75,0.04
la_15x15,la,15x15,4,14,9,75,75,0.12
la_15x15,la,15x15,5,0,9,75,75,0.12
la_15x15,la,15x15,5,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,5,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,5,3,4,75,75,0.05333333333333334
la_15x15,la,15x15,5,4,1,75,75,0.013333333333333334
la_15x15,la,15x15,5,5,5,75,75,0.06666666666666667
la_15x15,la,15x15,5,6,7,75,75,0.09333333333333334
la_15x15,la,15x15,5,7,1,75,75,0.013333333333333334
la_15x15,la,15x15,5,8,5,75,75,0.06666666666666667
la_15x15,la,15x15,5,9,3,75,75,0.04
la_15x15,la,15x15,5,10,5,75,75,0.06666666666666667
la_15x15,la,15x15,5,11,4,75,75,0.05333333333333334
la_15x15,la,15x15,5,12,7,75,75,0.09333333333333334
la_15x15,la,15x15,5,13,6,75,75,0.08
la_15x15,la,15x15,5,14,9,75,75,0.12
la_15x15,la,15x15,6,0,5,75,75,0.06666666666666667
la_15x15,la,15x15,6,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,6,2,6,75,75,0.08
la_15x15,la,15x15,6,3,5,75,75,0.06666666666666667
la_15x15,la,15x15,6,4,3,75,75,0.04
la_15x15,la,15x15,6,5,4,75,75,0.05333333333333334
la_15x15,la,15x15,6,6,7,75,75,0.09333333333333334
la_15x15,la,15x15,6,7,3,75,75,0.04
la_15x15,la,15x15,6,8,6,75,75,0.08
la_15x15,la,15x15,6,9,9,75,75,0.12
la_15x15,la,15x15,6,10,3,75,75,0.04
la_15x15,la,15x15,6,11,6,75,75,0.08
la_15x15,la,15x15,6,12,6,75,75,0.08
la_15x15,la,15x15,6,13,2,75,75,0.02666666666666667
la_15x15,la,15x15,6,14,5,75,75,0.06666666666666667
la_15x15,la,15x15,7,0,3,75,75,0.04
la_15x15,la,15x15,7,1,2,75,75,0.02666666666666667
la_15x15,la,15x15,7,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,7,3,4,75,75,0.05333333333333334
la_15x15,la,15x15,7,4,8,75,75,0.10666666666666667
la_15x15,la,15x15,7,5,5,75,75,0.06666666666666667
la_15x15,la,15x15,7,6,6,75,75,0.08
la_15x15,la,15x15,7,7,7,75,75,0.09333333333333334
la_15x15,la,15x15,7,8,9,75,75,0.12
la_15x15,la,15x15,7,9,3,75,75,0.04
la_15x15,la,15x15,7,10,6,75,75,0.08
la_15x15,la,15x15,7,11,4,75,75,0.05333333333333334
la_15x15,la,15x15,7,12,4,75,75,0.05333333333333334
la_15x15,la,15x15,7,13,8,75,75,0.10666666666666667
la_15x15,la,15x15,7,14,2,75,75,0.02666666666666667
la_15x15,la,15x15,8,0,4,75,75,0.05333333333333334
la_15x15,la,15x15,8,1,6,75,75,0.08
la_15x15,la,15x15,8,2,4,75,75,0.05333333333333334
la_15x15,la,15x15,8,3,2,75,75,0.02666666666666667
la_15x15,la,15x15,8,4,3,75,75,0.04
la_15x15,la,15x15,8,5,3,75,75,0.04
la_15x15,la,15x15,8,6,7,75,75,0.09333333333333334
la_15x15,la,15x15,8,7,5,75,75,0.06666666666666667
la_15x15,la,15x15,8,8,4,75,75,0.05333333333333334
la_15x15,la,15x15,8,9,6,75,75,0.08
la_15x15,la,15x15,8,10,8,75,75,0.10666666666666667
la_15x15,la,15x15,8,11,6,75,75,0.08
la_15x15,la,15x15,8,12,6,75,75,0.08
la_15x15,la,15x15,8,13,8,75,75,0.10666666666666667
la_15x15,la,15x15,8,14,3,75,75,0.04
la_15x15,la,15x15,9,0,6,75,75,0.08
la_15x15,la,15x15,9,1,7,75,75,0.09333333333333334
la_15x15,la,15x15,9,2,1,75,75,0.013333333333333334
la_15x15,la,15x15,9,3,6,75,75,0.08
la_15x15,la,15x15,9,4,2,75,75,0.02666666666666667
la_15x15,la,15x15,9,5,6,75,75,0.08
la_15x15,la,15x15,9,6,4,75,75,0.05333333333333334
la_15x15,la,15x15,9,7,7,75,75,0.09333333333333334
la_15x15,la,15x15,9,8,8,75,75,0.10666666666666667
la_15x15,la,15x15,9,9,5,75,75,0.06666666666666667
la_15x15,la,15x15,9,10,6,75,75,0.08
la_15x15,la,15x15,9,11,4,75,75,0.05333333333333334
la_15x15,la,15x15,9,12,3,75,75,0.04
la_15x15,la,15x15,9,13,10,75,75,0.13333333333333333
la_15x15,la,15x15,9,14,0,75,75,0.0
la_15x15,la,15x15,10,0,4,75,75,0.05333333333333334
la_15x15,la,15x15,10,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,10,2,8,75,75,0.10666666666666667
la_15x15,la,15x15,10,3,3,75,75,0.04
la_15x15,la,15x15,10,4,1,75,75,0.013333333333333334
la_15x15,la,15x15,10,5,8,75,75,0.10666666666666667
la_15x15,la,15x15,10,6,5,75,75,0.06666666666666667
la_15x15,la,15x15,10,7,5,75,75,0.06666666666666667
la_15x15,la,15x15,10,8,6,75,75,0.08
la_15x15,la,15x15,10,9,2,75,75,0.02666666666666667
la_15x15,la,15x15,10,10,1,75,75,0.013333333333333334
la_15x15,la,15x15,10,11,12,75,75,0.16
la_15x15,la,15x15,10,12,6,75,75,0.08
la_15x15,la,15x15,10,13,5,75,75,0.06666666666666667
la_15x15,la,15x15,10,14,4,75,75,0.05333333333333334
la_15x15,la,15x15,11,0,3,75,75,0.04
la_15x15,la,15x15,11,1,7,75,75,0.09333333333333334
la_15x15,la,15x15,11,2,2,75,75,0.02666666666666667
la_15x15,la,15x15,11,3,4,75,75,0.05333333333333334
la_15x15,la,15x15,11,4,3,75,75,0.04
la_15x15,la,15x15,11,5,4,75,75,0.05333333333333334
la_15x15,la,15x15,11,6,6,75,75,0.08
la_15x15,la,15x15,11,7,10,75,75,0.13333333333333333
la_15x15,la,15x15,11,8,9,75,75,0.12
la_15x15,la,15x15,11,9,3,75,75,0.04
la_15x15,la,15x15,11,10,6,75,75,0.08
la_15x15,la,15x15,11,11,3,75,75,0.04
la_15x15,la,15x15,11,12,2,75,75,0.02666666666666667
la_15x15,la,15x15,11,13,8,75,75,0.10666666666666667
la_15x15,la,15x15,11,14,5,75,75,0.06666666666666667
la_15x15,la,15x15,12,0,4,75,75,0.05333333333333334
la_15x15,la,15x15,12,1,4,75,75,0.05333333333333334
la_15x15,la,15x15,12,2,11,75,75,0.14666666666666667
la_15x15,la,15x15,12,3,7,75,75,0.09333333333333334
la_15x15,la,15x15,12,4,5,75,75,0.06666666666666667
la_15x15,la,15x15,12,5,1,75,75,0.013333333333333334
la_15x15,la,15x15,12,6,3,75,75,0.04
la_15x15,la,15x15,12,7,3,75,75,0.04
la_15x15,la,15x15,12,8,3,75,75,0.04
la_15x15,la,15x15,12,9,4,75,75,0.05333333333333334
la_15x15,la,15x15,12,10,9,75,75,0.12
la_15x15,la,15x15,12,11,2,75,75,0.02666666666666667
la_15x15,la,15x15,12,12,6,75,75,0.08
la_15x15,la,15x15,12,13,6,75,75,0.08
la_15x15,la,15x15,12,14,7,75,75,0.09333333333333334
la_15x15,la,15x15,13,0,2,75,75,0.02666666666666667
la_15x15,la,15x15,13,1,5,75,75,0.06666666666666667
la_15x15,la,15x15,13,2,9,75,75,0.12
la_15x15,la,15x15,13,3,3,75,75,0.04
la_15x15,la,15x15,13,4,3,75,75,0.04
la_15x15,la,15x15,13,5,4,75,75,0.05333333333333334
la_15x15,la,15x15,13,6,3,75,75,0.04
la_15x15,la,15x15,13,7,4,75,75,0.05333333333333334
la_15x15,la,15x15,13,8,4,75,75,0.05333333333333334
la_15x15,la,15x15,13,9,5,75,75,0.06666666666666667
la_15x15,la,15x15,13,10,5,75,75,0.06666666666666667
la_15x15,la,15x15,13,11,4,75,75,0.05333333333333334
la_15x15,la,15x15,13,12,10,75,75,0.13333333333333333
la_15x15,la,15x15,13,13,3,75,75,0.04
la_15x15,la,15x15,13,14,11,75,75,0.14666666666666667
la_15x15,la,15x15,14,0,12,75,75,0.16
la_15x15,la,15x15,14,1,6,75,75,0.08
la_15x15,la,15x15,14,2,5,75,75,0.06666666666666667
la_15x15,la,15x15,14,3,5,75,75,0.06666666666666667
la_15x15,la,15x15,14,4,6,75,75,0.08
la_15x15,la,15x15,14,5,4,75,75,0.05333333333333334
la_15x15,la,15x15,14,6,2,75,75,0.02666666666666667
la_15x15,la,15x15,14,7,5,75,75,0.06666666666666667
la_15x15,la,15x15,14,8,5,75,75,0.06666666666666667
la_15x15,la,15x15,14,9,6,75,75,0.08
la_15x15,la,15x15,14,10,1,75,75,0.013333333333333334
la_15x15,la,15x15,14,11,6,75,75,0.08
la_15x15,la,15x15,14,12,4,75,75,0.05333333333333334
la_15x15,la,15x15,14,13,3,75,75,0.04
la_15x15,la,15x15,14,14,5,75,75,0.06666666666666667
la_15x5,la,15x5,0,0,18,75,75,0.24
la_15x5,la,15x5,0,1,9,75,75,0.12
la_15x5,la,15x5,0,2,16,75,75,0.21333333333333335
la_15x5,la,15x5,0,3,16,75,75,0.21333333333333335
la_15x5,la,15x5,0,4,16,75,75,0.21333333333333335
la_15x5,la,15x5,1,0,12,75,75,0.16
la_15x5,la,15x5,1,1,21,75,75,0.28
la_15x5,la,15x5,1,2,12,75,75,0.16
la_15x5,la,15x5,1,3,16,75,75,0.21333333333333335
la_15x5,la,15x5,1,4,14,75,75,0.18666666666666668
la_15x5,la,15x5,2,0,20,75,75,0.26666666666666666
la_15x5,la,15x5,2,1,13,75,75,0.17333333333333334
la_15x5,la,15x5,2,2,18,75,75,0.24
la_15x5,la,15x5,2,3,11,75,75,0.14666666666666667
la_15x5,la,15x5,2,4,13,75,75,0.17333333333333334
la_15x5,la,15x5,3,0,13,75,75,0.17333333333333334
la_15x5,la,15x5,3,1,16,75,75,0.21333333333333335
la_15x5,la,15x5,3,2,14,75,75,0.18666666666666668
la_15x5,la,15x5,3,3,14,75,75,0.18666666666666668
la_15x5,la,15x5,3,4,18,75,75,0.24
la_15x5,la,15x5,4,0,12,75,75,0.16
la_15x5,la,15x5,4,1,16,75,75,0.21333333333333335
