family_size,family,size,machine_a,machine_b,count_a_before_b,count_b_before_a,total_comparisons,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability
ta_20x20,ta,20x20,1,10,91,109,200,0.455,0.044999999999999984,10->1,0.5449999999999999
ta_20x20,ta,20x20,1,11,101,99,200,0.505,0.0050000000000000044,1->11,0.505
ta_20x20,ta,20x20,1,12,101,99,200,0.505,0.0050000000000000044,1->12,0.505
ta_20x20,ta,20x20,1,13,98,102,200,0.49,0.010000000000000009,13->1,0.51
ta_20x20,ta,20x20,1,14,102,98,200,0.51,0.010000000000000009,1->14,0.51
ta_20x20,ta,20x20,1,15,109,91,200,0.545,0.04500000000000004,1->15,0.545
ta_20x20,ta,20x20,1,16,100,100,200,0.5,0.0,1->16,0.5
ta_20x20,ta,20x20,1,17,99,101,200,0.495,0.0050000000000000044,17->1,0.505
ta_20x20,ta,20x20,1,18,102,98,200,0.51,0.010000000000000009,1->18,0.51
ta_20x20,ta,20x20,1,19,95,105,200,0.475,0.025000000000000022,19->1,0.525
ta_20x20,ta,20x20,2,3,104,96,200,0.52,0.020000000000000018,2->3,0.52
ta_20x20,ta,20x20,2,4,90,110,200,0.45,0.04999999999999999,4->2,0.55
ta_20x20,ta,20x20,2,5,98,102,200,0.49,0.010000000000000009,5->2,0.51
ta_20x20,ta,20x20,2,6,109,91,200,0.545,0.04500000000000004,2->6,0.545
ta_20x20,ta,20x20,2,7,105,95,200,0.525,0.025000000000000022,2->7,0.525
ta_20x20,ta,20x20,2,8,99,101,200,0.495,0.0050000000000000044,8->2,0.505
ta_20x20,ta,20x20,2,9,103,97,200,0.515,0.015000000000000013,2->9,0.515
ta_20x20,ta,20x20,2,10,86,114,200,0.43,0.07,10->2,0.5700000000000001
ta_20x20,ta,20x20,2,11,112,88,200,0.56,0.06000000000000005,2->11,0.56
ta_20x20,ta,20x20,2,12,101,99,200,0.505,0.0050000000000000044,2->12,0.505
ta_20x20,ta,20x20,2,13,114,86,200,0.57,0.06999999999999995,2->13,0.57
ta_20x20,ta,20x20,2,14,104,96,200,0.52,0.020000000000000018,2->14,0.52
ta_20x20,ta,20x20,2,15,112,88,200,0.56,0.06000000000000005,2->15,0.56
ta_20x20,ta,20x20,2,16,107,93,200,0.535,0.03500000000000003,2->16,0.535
ta_20x20,ta,20x20,2,17,102,98,200,0.51,0.010000000000000009,2->17,0.51
ta_20x20,ta,20x20,2,18,105,95,200,0.525,0.025000000000000022,2->18,0.525
ta_20x20,ta,20x20,2,19,96,104,200,0.48,0.020000000000000018,19->2,0.52
ta_20x20,ta,20x20,3,4,88,112,200,0.44,0.06,4->3,0.56
ta_20x20,ta,20x20,3,5,95,105,200,0.475,0.025000000000000022,5->3,0.525
ta_20x20,ta,20x20,3,6,101,99,200,0.505,0.0050000000000000044,3->6,0.505
ta_20x20,ta,20x20,3,7,89,111,200,0.445,0.05499999999999999,7->3,0.5549999999999999
ta_20x20,ta,20x20,3,8,92,108,200,0.46,0.03999999999999998,8->3,0.54
ta_20x20,ta,20x20,3,9,102,98,200,0.51,0.010000000000000009,3->9,0.51
ta_20x20,ta,20x20,3,10,87,113,200,0.435,0.065,10->3,0.565
ta_20x20,ta,20x20,3,11,106,94,200,0.53,0.030000000000000027,3->11,0.53
ta_20x20,ta,20x20,3,12,102,98,200,0.51,0.010000000000000009,3->12,0.51
ta_20x20,ta,20x20,3,13,94,106,200,0.47,0.030000000000000027,13->3,0.53
ta_20x20,ta,20x20,3,14,101,99,200,0.505,0.0050000000000000044,3->14,0.505
ta_20x20,ta,20x20,3,15,100,100,200,0.5,0.0,3->15,0.5
ta_20x20,ta,20x20,3,16,104,96,200,0.52,0.020000000000000018,3->16,0.52
ta_20x20,ta,20x20,3,17,99,101,200,0.495,0.0050000000000000044,17->3,0.505
ta_20x20,ta,20x20,3,18,95,105,200,0.475,0.025000000000000022,18->3,0.525
ta_20x20,ta,20x20,3,19,94,106,200,0.47,0.030000000000000027,19->3,0.53
ta_20x20,ta,20x20,4,5,105,95,200,0.525,0.025000000000000022,4->5,0.525
ta_20x20,ta,20x20,4,6,116,84,200,0.58,0.07999999999999996,4->6,0.58
ta_20x20,ta,20x20,4,7,97,103,200,0.485,0.015000000000000013,7->4,0.515
ta_20x20,ta,20x20,4,8,100,100,200,0.5,0.0,4->8,0.5
ta_20x20,ta,20x20,4,9,105,95,200,0.525,0.025000000000000022,4->9,0.525
ta_20x20,ta,20x20,4,10,95,105,200,0.475,0.025000000000000022,10->4,0.525
ta_20x20,ta,20x20,4,11,102,98,200,0.51,0.010000000000000009,4->11,0.51
ta_20x20,ta,20x20,4,12,104,96,200,0.52,0.020000000000000018,4->12,0.52
ta_20x20,ta,20x20,4,13,108,92,200,0.54,0.040000000000000036,4->13,0.54
ta_20x20,ta,20x20,4,14,111,89,200,0.555,0.05500000000000005,4->14,0.555
ta_20x20,ta,20x20,4,15,112,88,200,0.56,0.06000000000000005,4->15,0.56
ta_20x20,ta,20x20,4,16,101,99,200,0.505,0.0050000000000000044,4->16,0.505
ta_20x20,ta,20x20,4,17,99,101,200,0.495,0.0050000000000000044,17->4,0.505
ta_20x20,ta,20x20,4,18,103,97,200,0.515,0.015000000000000013,4->18,0.515
ta_20x20,ta,20x20,4,19,97,103,200,0.485,0.015000000000000013,19->4,0.515
ta_20x20,ta,20x20,5,6,111,89,200,0.555,0.05500000000000005,5->6,0.555
ta_20x20,ta,20x20,5,7,95,105,200,0.475,0.025000000000000022,7->5,0.525
ta_20x20,ta,20x20,5,8,99,101,200,0.495,0.0050000000000000044,8->5,0.505
ta_20x20,ta,20x20,5,9,105,95,200,0.525,0.025000000000000022,5->9,0.525
ta_20x20,ta,20x20,5,10,80,120,200,0.4,0.09999999999999998,10->5,0.6
ta_20x20,ta,20x20,5,11,110,90,200,0.55,0.050000000000000044,5->11,0.55
ta_20x20,ta,20x20,5,12,96,104,200,0.48,0.020000000000000018,12->5,0.52
ta_20x20,ta,20x20,5,13,101,99,200,0.505,0.0050000000000000044,5->13,0.505
ta_20x20,ta,20x20,5,14,97,103,200,0.485,0.015000000000000013,14->5,0.515
ta_20x20,ta,20x20,5,15,98,102,200,0.49,0.010000000000000009,15->5,0.51
ta_20x20,ta,20x20,5,16,85,115,200,0.425,0.07500000000000001,16->5,0.575
ta_20x20,ta,20x20,5,17,99,101,200,0.495,0.0050000000000000044,17->5,0.505
ta_20x20,ta,20x20,5,18,92,108,200,0.46,0.03999999999999998,18->5,0.54
ta_20x20,ta,20x20,5,19,91,109,200,0.455,0.044999999999999984,19->5,0.5449999999999999
ta_20x20,ta,20x20,6,7,85,115,200,0.425,0.07500000000000001,7->6,0.575
ta_20x20,ta,20x20,6,8,85,115,200,0.425,0.07500000000000001,8->6,0.575
ta_20x20,ta,20x20,6,9,88,112,200,0.44,0.06,9->6,0.56
ta_20x20,ta,20x20,6,10,81,119,200,0.405,0.09499999999999997,10->6,0.595
ta_20x20,ta,20x20,6,11,95,105,200,0.475,0.025000000000000022,11->6,0.525
ta_20x20,ta,20x20,6,12,94,106,200,0.47,0.030000000000000027,12->6,0.53
ta_20x20,ta,20x20,6,13,87,113,200,0.435,0.065,13->6,0.565
ta_20x20,ta,20x20,6,14,86,114,200,0.43,0.07,14->6,0.5700000000000001
ta_20x20,ta,20x20,6,15,95,105,200,0.475,0.025000000000000022,15->6,0.525
ta_20x20,ta,20x20,6,16,91,109,200,0.455,0.044999999999999984,16->6,0.5449999999999999
ta_20x20,ta,20x20,6,17,88,112,200,0.44,0.06,17->6,0.56
ta_20x20,ta,20x20,6,18,82,118,200,0.41,0.09000000000000002,18->6,0.5900000000000001
ta_20x20,ta,20x20,6,19,83,117,200,0.415,0.08500000000000002,19->6,0.585
ta_20x20,ta,20x20,7,8,106,94,200,0.53,0.030000000000000027,7->8,0.53
ta_20x20,ta,20x20,7,9,104,96,200,0.52,0.020000000000000018,7->9,0.52
ta_20x20,ta,20x20,7,10,100,100,200,0.5,0.0,7->10,0.5
ta_20x20,ta,20x20,7,11,104,96,200,0.52,0.020000000000000018,7->11,0.52
ta_20x20,ta,20x20,7,12,101,99,200,0.505,0.0050000000000000044,7->12,0.505
ta_20x20,ta,20x20,7,13,112,88,200,0.56,0.06000000000000005,7->13,0.56
ta_20x20,ta,20x20,7,14,106,94,200,0.53,0.030000000000000027,7->14,0.53
ta_20x20,ta,20x20,7,15,110,90,200,0.55,0.050000000000000044,7->15,0.55
ta_20x20,ta,20x20,7,16,102,98,200,0.51,0.010000000000000009,7->16,0.51
ta_20x20,ta,20x20,7,17,106,94,200,0.53,0.030000000000000027,7->17,0.53
ta_20x20,ta,20x20,7,18,104,96,200,0.52,0.020000000000000018,7->18,0.52
ta_20x20,ta,20x20,7,19,103,97,200,0.515,0.015000000000000013,7->19,0.515
ta_20x20,ta,20x20,8,9,108,92,200,0.54,0.040000000000000036,8->9,0.54
ta_20x20,ta,20x20,8,10,92,108,200,0.46,0.03999999999999998,10->8,0.54
ta_20x20,ta,20x20,8,11,99,101,200,0.495,0.0050000000000000044,11->8,0.505
ta_20x20,ta,20x20,8,12,102,98,200,0.51,0.010000000000000009,8->12,0.51
ta_20x20,ta,20x20,8,13,110,90,200,0.55,0.050000000000000044,8->13,0.55
ta_20x20,ta,20x20,8,14,101,99,200,0.505,0.0050000000000000044,8->14,0.505
ta_20x20,ta,20x20,8,15,109,91,200,0.545,0.04500000000000004,8->15,0.545
ta_20x20,ta,20x20,8,16,96,104,200,0.48,0.020000000000000018,16->8,0.52
ta_20x20,ta,20x20,8,17,99,101,200,0.495,0.0050000000000000044,17->8,0.505
ta_20x20,ta,20x20,8,18,100,100,200,0.5,0.0,8->18,0.5
ta_20x20,ta,20x20,8,19,97,103,200,0.485,0.015000000000000013,19->8,0.515
ta_20x20,ta,20x20,9,10,83,117,200,0.415,0.08500000000000002,10->9,0.585
ta_20x20,ta,20x20,9,11,103,97,200,0.515,0.015000000000000013,9->11,0.515
ta_20x20,ta,20x20,9,12,93,107,200,0.465,0.034999999999999976,12->9,0.5349999999999999
ta_20x20,ta,20x20,9,13,98,102,200,0.49,0.010000000000000009,13->9,0.51
ta_20x20,ta,20x20,9,14,101,99,200,0.505,0.0050000000000000044,9->14,0.505
ta_20x20,ta,20x20,9,15,101,99,200,0.505,0.0050000000000000044,9->15,0.505
ta_20x20,ta,20x20,9,16,100,100,200,0.5,0.0,9->16,0.5
ta_20x20,ta,20x20,9,17,96,104,200,0.48,0.020000000000000018,17->9,0.52
ta_20x20,ta,20x20,9,18,99,101,200,0.495,0.0050000000000000044,18->9,0.505
ta_20x20,ta,20x20,9,19,99,101,200,0.495,0.0050000000000000044,19->9,0.505
ta_20x20,ta,20x20,10,11,109,91,200,0.545,0.04500000000000004,10->11,0.545
ta_20x20,ta,20x20,10,12,108,92,200,0.54,0.040000000000000036,10->12,0.54
ta_20x20,ta,20x20,10,13,111,89,200,0.555,0.05500000000000005,10->13,0.555
ta_20x20,ta,20x20,10,14,110,90,200,0.55,0.050000000000000044,10->14,0.55
ta_20x20,ta,20x20,10,15,115,85,200,0.575,0.07499999999999996,10->15,0.575
ta_20x20,ta,20x20,10,16,104,96,200,0.52,0.020000000000000018,10->16,0.52
ta_20x20,ta,20x20,10,17,109,91,200,0.545,0.04500000000000004,10->17,0.545
ta_20x20,ta,20x20,10,18,96,104,200,0.48,0.020000000000000018,18->10,0.52
ta_20x20,ta,20x20,10,19,102,98,200,0.51,0.010000000000000009,10->19,0.51
ta_20x20,ta,20x20,11,12,95,105,200,0.475,0.025000000000000022,12->11,0.525
ta_20x20,ta,20x20,11,13,96,104,200,0.48,0.020000000000000018,13->11,0.52
ta_20x20,ta,20x20,11,14,93,107,200,0.465,0.034999999999999976,14->11,0.5349999999999999
ta_20x20,ta,20x20,11,15,108,92,200,0.54,0.040000000000000036,11->15,0.54
ta_20x20,ta,20x20,11,16,100,100,200,0.5,0.0,11->16,0.5
ta_20x20,ta,20x20,11,17,95,105,200,0.475,0.025000000000000022,17->11,0.525
ta_20x20,ta,20x20,11,18,92,108,200,0.46,0.03999999999999998,18->11,0.54
ta_20x20,ta,20x20,11,19,83,117,200,0.415,0.08500000000000002,19->11,0.585
ta_20x20,ta,20x20,12,13,109,91,200,0.545,0.04500000000000004,12->13,0.545
ta_20x20,ta,20x20,12,14,101,99,200,0.505,0.0050000000000000044,12->14,0.505
ta_20x20,ta,20x20,12,15,108,92,200,0.54,0.040000000000000036,12->15,0.54
ta_20x20,ta,20x20,12,16,102,98,200,0.51,0.010000000000000009,12->16,0.51
ta_20x20,ta,20x20,12,17,97,103,200,0.485,0.015000000000000013,17->12,0.515
ta_20x20,ta,20x20,12,18,97,103,200,0.485,0.015000000000000013,18->12,0.515
ta_20x20,ta,20x20,12,19,87,113,200,0.435,0.065,19->12,0.565
ta_20x20,ta,20x20,13,14,98,102,200,0.49,0.010000000000000009,14->13,0.51
ta_20x20,ta,20x20,13,15,102,98,200,0.51,0.010000000000000009,13->15,0.51
ta_20x20,ta,20x20,13,16,104,96,200,0.52,0.020000000000000018,13->16,0.52
ta_20x20,ta,20x20,13,17,99,101,200,0.495,0.0050000000000000044,17->13,0.505
ta_20x20,ta,20x20,13,18,100,100,200,0.5,0.0,13->18,0.5
ta_20x20,ta,20x20,13,19,91,109,200,0.455,0.044999999999999984,19->13,0.5449999999999999
ta_20x20,ta,20x20,14,15,101,99,200,0.505,0.0050000000000000044,14->15,0.505
ta_20x20,ta,20x20,14,16,96,104,200,0.48,0.020000000000000018,16->14,0.52
ta_20x20,ta,20x20,14,17,101,99,200,0.505,0.0050000000000000044,14->17,0.505
ta_20x20,ta,20x20,14,18,91,109,200,0.455,0.044999999999999984,18->14,0.5449999999999999
ta_20x20,ta,20x20,14,19,98,102,200,0.49,0.010000000000000009,19->14,0.51
ta_20x20,ta,20x20,15,16,95,105,200,0.475,0.025000000000000022,16->15,0.525
ta_20x20,ta,20x20,15,17,96,104,200,0.48,0.020000000000000018,17->15,0.52
ta_20x20,ta,20x20,15,18,84,116,200,0.42,0.08000000000000002,18->15,0.5800000000000001
ta_20x20,ta,20x20,15,19,98,102,200,0.49,0.010000000000000009,19->15,0.51
ta_20x20,ta,20x20,16,17,97,103,200,0.485,0.015000000000000013,17->16,0.515
ta_20x20,ta,20x20,16,18,97,103,200,0.485,0.015000000000000013,18->16,0.515
ta_20x20,ta,20x20,16,19,100,100,200,0.5,0.0,16->19,0.5
ta_20x20,ta,20x20,17,18,99,101,200,0.495,0.0050000000000000044,18->17,0.505
ta_20x20,ta,20x20,17,19,97,103,200,0.485,0.015000000000000013,19->17,0.515
ta_20x20,ta,20x20,18,19,107,93,200,0.535,0.03500000000000003,18->19,0.535
ta_30x15,ta,30x15,0,1,142,158,300,0.47333333333333333,0.026666666666666672,1->0,0.5266666666666666
ta_30x15,ta,30x15,0,2,141,159,300,0.47,0.030000000000000027,2->0,0.53
ta_30x15,ta,30x15,0,3,151,149,300,0.5033333333333333,0.0033333333333332993,0->3,0.5033333333333333
ta_30x15,ta,30x15,0,4,154,146,300,0.5133333333333333,0.013333333333333308,0->4,0.5133333333333333
ta_30x15,ta,30x15,0,5,132,168,300,0.44,0.06,5->0,0.56
ta_30x15,ta,30x15,0,6,147,153,300,0.49,0.010000000000000009,6->0,0.51
ta_30x15,ta,30x15,0,7,143,157,300,0.4766666666666667,0.023333333333333317,7->0,0.5233333333333333
ta_30x15,ta,30x15,0,8,153,147,300,0.51,0.010000000000000009,0->8,0.51
ta_30x15,ta,30x15,0,9,154,146,300,0.5133333333333333,0.013333333333333308,0->9,0.5133333333333333
ta_30x15,ta,30x15,0,10,138,162,300,0.46,0.03999999999999998,10->0,0.54
ta_30x15,ta,30x15,0,11,148,152,300,0.49333333333333335,0.006666666666666654,11->0,0.5066666666666666
ta_30x15,ta,30x15,0,12,148,152,300,0.49333333333333335,0.006666666666666654,12->0,0.5066666666666666
ta_30x15,ta,30x15,0,13,137,163,300,0.45666666666666667,0.043333333333333335,13->0,0.5433333333333333
ta_30x15,ta,30x15,0,14,147,153,300,0.49,0.010000000000000009,14->0,0.51
ta_30x15,ta,30x15,1,2,154,146,300,0.5133333333333333,0.013333333333333308,1->2,0.5133333333333333
ta_30x15,ta,30x15,1,3,152,148,300,0.5066666666666667,0.00666666666666671,1->3,0.5066666666666667
ta_30x15,ta,30x15,1,4,168,132,300,0.56,0.06000000000000005,1->4,0.56
ta_30x15,ta,30x15,1,5,137,163,300,0.45666666666666667,0.043333333333333335,5->1,0.5433333333333333
ta_30x15,ta,30x15,1,6,159,141,300,0.53,0.030000000000000027,1->6,0.53
ta_30x15,ta,30x15,1,7,140,160,300,0.4666666666666667,0.033333333333333326,7->1,0.5333333333333333
ta_30x15,ta,30x15,1,8,148,152,300,0.49333333333333335,0.006666666666666654,8->1,0.5066666666666666
ta_30x15,ta,30x15,1,9,156,144,300,0.52,0.020000000000000018,1->9,0.52
ta_30x15,ta,30x15,1,10,141,159,300,0.47,0.030000000000000027,10->1,0.53
ta_30x15,ta,30x15,1,11,153,147,300,0.51,0.010000000000000009,1->11,0.51
ta_30x15,ta,30x15,1,12,145,155,300,0.48333333333333334,0.016666666666666663,12->1,0.5166666666666666
ta_30x15,ta,30x15,1,13,147,153,300,0.49,0.010000000000000009,13->1,0.51
ta_30x15,ta,30x15,1,14,148,152,300,0.49333333333333335,0.006666666666666654,14->1,0.5066666666666666
ta_30x15,ta,30x15,2,3,147,153,300,0.49,0.010000000000000009,3->2,0.51
ta_30x15,ta,30x15,2,4,157,143,300,0.5233333333333333,0.023333333333333317,2->4,0.5233333333333333
ta_30x15,ta,30x15,2,5,132,168,300,0.44,0.06,5->2,0.56
ta_30x15,ta,30x15,2,6,156,144,300,0.52,0.020000000000000018,2->6,0.52
ta_30x15,ta,30x15,2,7,139,161,300,0.4633333333333333,0.03666666666666668,7->2,0.5366666666666666
ta_30x15,ta,30x15,2,8,150,150,300,0.5,0.0,2->8,0.5
ta_30x15,ta,30x15,2,9,156,144,300,0.52,0.020000000000000018,2->9,0.52
ta_30x15,ta,30x15,2,10,139,161,300,0.4633333333333333,0.03666666666666668,10->2,0.5366666666666666
ta_30x15,ta,30x15,2,11,149,151,300,0.49666666666666665,0.003333333333333355,11->2,0.5033333333333334
ta_30x15,ta,30x15,2,12,144,156,300,0.48,0.020000000000000018,12->2,0.52
ta_30x15,ta,30x15,2,13,143,157,300,0.4766666666666667,0.023333333333333317,13->2,0.5233333333333333
ta_30x15,ta,30x15,2,14,151,149,300,0.5033333333333333,0.0033333333333332993,2->14,0.5033333333333333
ta_30x15,ta,30x15,3,4,155,145,300,0.5166666666666667,0.01666666666666672,3->4,0.5166666666666667
ta_30x15,ta,30x15,3,5,130,170,300,0.43333333333333335,0.06666666666666665,5->3,0.5666666666666667
ta_30x15,ta,30x15,3,6,143,157,300,0.4766666666666667,0.023333333333333317,6->3,0.5233333333333333
ta_30x15,ta,30x15,3,7,140,160,300,0.4666666666666667,0.033333333333333326,7->3,0.5333333333333333
ta_30x15,ta,30x15,3,8,160,140,300,0.5333333333333333,0.033333333333333326,3->8,0.5333333333333333
ta_30x15,ta,30x15,3,9,147,153,300,0.49,0.010000000000000009,9->3,0.51
ta_30x15,ta,30x15,3,10,143,157,300,0.4766666666666667,0.023333333333333317,10->3,0.5233333333333333
ta_30x15,ta,30x15,3,11,146,154,300,0.4866666666666667,0.013333333333333308,11->3,0.5133333333333333
ta_30x15,ta,30x15,3,12,136,164,300,0.4533333333333333,0.04666666666666669,12->3,0.5466666666666666
ta_30x15,ta,30x15,3,13,149,151,300,0.49666666666666665,0.003333333333333355,13->3,0.5033333333333334
ta_30x15,ta,30x15,3,14,145,155,300,0.48333333333333334,0.016666666666666663,14->3,0.5166666666666666
ta_30x15,ta,30x15,4,5,117,183,300,0.39,0.10999999999999999,5->4,0.61
ta_30x15,ta,30x15,4,6,137,163,300,0.45666666666666667,0.043333333333333335,6->4,0.5433333333333333
ta_30x15,ta,30x15,4,7,135,165,300,0.45,0.04999999999999999,7->4,0.55
ta_30x15,ta,30x15,4,8,148,152,300,0.49333333333333335,0.006666666666666654,8->4,0.5066666666666666
ta_30x15,ta,30x15,4,9,150,150,300,0.5,0.0,4->9,0.5
ta_30x15,ta,30x15,4,10,136,164,300,0.4533333333333333,0.04666666666666669,10->4,0.5466666666666666
ta_30x15,ta,30x15,4,11,145,155,300,0.48333333333333334,0.016666666666666663,11->4,0.5166666666666666
ta_30x15,ta,30x15,4,12,140,160,300,0.4666666666666667,0.033333333333333326,12->4,0.5333333333333333
ta_30x15,ta,30x15,4,13,137,163,300,0.45666666666666667,0.043333333333333335,13->4,0.5433333333333333
ta_30x15,ta,30x15,4,14,144,156,300,0.48,0.020000000000000018,14->4,0.52
ta_30x15,ta,30x15,5,6,168,132,300,0.56,0.06000000000000005,5->6,0.56
ta_30x15,ta,30x15,5,7,161,139,300,0.5366666666666666,0.036666666666666625,5->7,0.5366666666666666
ta_30x15,ta,30x15,5,8,177,123,300,0.59,0.08999999999999997,5->8,0.59
ta_30x15,ta,30x15,5,9,177,123,300,0.59,0.08999999999999997,5->9,0.59
ta_30x15,ta,30x15,5,10,156,144,300,0.52,0.020000000000000018,5->10,0.52
ta_30x15,ta,30x15,5,11,166,134,300,0.5533333333333333,0.053333333333333344,5->11,0.5533333333333333
ta_30x15,ta,30x15,5,12,157,143,300,0.5233333333333333,0.023333333333333317,5->12,0.5233333333333333
ta_30x15,ta,30x15,5,13,170,130,300,0.5666666666666667,0.06666666666666665,5->13,0.5666666666666667
ta_30x15,ta,30x15,5,14,165,135,300,0.55,0.050000000000000044,5->14,0.55
ta_30x15,ta,30x15,6,7,149,151,300,0.49666666666666665,0.003333333333333355,7->6,0.5033333333333334
ta_30x15,ta,30x15,6,8,141,159,300,0.47,0.030000000000000027,8->6,0.53
ta_30x15,ta,30x15,6,9,173,127,300,0.5766666666666667,0.07666666666666666,6->9,0.5766666666666667
ta_30x15,ta,30x15,6,10,148,152,300,0.49333333333333335,0.006666666666666654,10->6,0.5066666666666666
ta_30x15,ta,30x15,6,11,156,144,300,0.52,0.020000000000000018,6->11,0.52
ta_30x15,ta,30x15,6,12,143,157,300,0.4766666666666667,0.023333333333333317,12->6,0.5233333333333333
ta_30x15,ta,30x15,6,13,140,160,300,0.4666666666666667,0.033333333333333326,13->6,0.5333333333333333
ta_30x15,ta,30x15,6,14,151,149,300,0.5033333333333333,0.0033333333333332993,6->14,0.5033333333333333
ta_30x15,ta,30x15,7,8,157,143,300,0.5233333333333333,0.023333333333333317,7->8,0.5233333333333333
ta_30x15,ta,30x15,7,9,169,131,300,0.5633333333333334,0.06333333333333335,7->9,0.5633333333333334
ta_30x15,ta,30x15,7,10,148,152,300,0.49333333333333335,0.006666666666666654,10->7,0.5066666666666666
ta_30x15,ta,30x15,7,11,165,135,300,0.55,0.050000000000000044,7->11,0.55
ta_30x15,ta,30x15,7,12,147,153,300,0.49,0.010000000000000009,12->7,0.51
ta_30x15,ta,30x15,7,13,158,142,300,0.5266666666666666,0.026666666666666616,7->13,0.5266666666666666
ta_30x15,ta,30x15,7,14,168,132,300,0.56,0.06000000000000005,7->14,0.56
ta_30x15,ta,30x15,8,9,157,143,300,0.5233333333333333,0.023333333333333317,8->9,0.5233333333333333
ta_30x15,ta,30x15,8,10,146,154,300,0.4866666666666667,0.013333333333333308,10->8,0.5133333333333333
ta_30x15,ta,30x15,8,11,147,153,300,0.49,0.010000000000000009,11->8,0.51
ta_30x15,ta,30x15,8,12,139,161,300,0.4633333333333333,0.03666666666666668,12->8,0.5366666666666666
ta_30x15,ta,30x15,8,13,144,156,300,0.48,0.020000000000000018,13->8,0.52
ta_30x15,ta,30x15,8,14,149,151,300,0.49666666666666665,0.003333333333333355,14->8,0.5033333333333334
ta_30x15,ta,30x15,9,10,143,157,300,0.4766666666666667,0.023333333333333317,10->9,0.5233333333333333
ta_30x15,ta,30x15,9,11,138,162,300,0.46,0.03999999999999998,11->9,0.54
ta_30x15,ta,30x15,9,12,144,156,300,0.48,0.020000000000000018,12->9,0.52
ta_30x15,ta,30x15,9,13,136,164,300,0.4533333333333333,0.04666666666666669,13->9,0.5466666666666666
ta_30x15,ta,30x15,9,14,135,165,300,0.45,0.04999999999999999,14->9,0.55
ta_30x15,ta,30x15,10,11,166,134,300,0.5533333333333333,0.053333333333333344,10->11,0.5533333333333333
ta_30x15,ta,30x15,10,12,147,153,300,0.49,0.010000000000000009,12->10,0.51
ta_30x15,ta,30x15,10,13,150,150,300,0.5,0.0,10->13,0.5
ta_30x15,ta,30x15,10,14,157,143,300,0.5233333333333333,0.023333333333333317,10->14,0.5233333333333333
ta_30x15,ta,30x15,11,12,141,159,300,0.47,0.030000000000000027,12->11,0.53
ta_30x15,ta,30x15,11,13,151,149,300,0.5033333333333333,0.0033333333333332993,11->13,0.5033333333333333
ta_30x15,ta,30x15,11,14,145,155,300,0.48333333333333334,0.016666666666666663,14->11,0.5166666666666666
ta_30x15,ta,30x15,12,13,155,145,300,0.5166666666666667,0.01666666666666672,12->13,0.5166666666666667
ta_30x15,ta,30x15,12,14,150,150,300,0.5,0.0,12->14,0.5
ta_30x15,ta,30x15,13,14,151,149,300,0.5033333333333333,0.0033333333333332993,13->14,0.5033333333333333
ta_30x20,ta,30x20,0,1,165,135,300,0.55,0.050000000000000044,0->1,0.55
ta_30x20,ta,30x20,0,2,161,139,300,0.5366666666666666,0.036666666666666625,0->2,0.5366666666666666
ta_30x20,ta,30x20,0,3,160,140,300,0.5333333333333333,0.033333333333333326,0->3,0.5333333333333333
ta_30x20,ta,30x20,0,4,157,143,300,0.5233333333333333,0.023333333333333317,0->4,0.5233333333333333
ta_30x20,ta,30x20,0,5,148,152,300,0.49333333333333335,0.006666666666666654,5->0,0.5066666666666666
ta_30x20,ta,30x20,0,6,145,155,300,0.48333333333333334,0.016666666666666663,6->0,0.5166666666666666
ta_30x20,ta,30x20,0,7,156,144,300,0.52,0.020000000000000018,0->7,0.52
ta_30x20,ta,30x20,0,8,148,152,300,0.49333333333333335,0.006666666666666654,8->0,0.5066666666666666
ta_30x20,ta,30x20,0,9,163,137,300,0.5433333333333333,0.043333333333333335,0->9,0.5433333333333333
ta_30x20,ta,30x20,0,10,147,153,300,0.49,0.010000000000000009,10->0,0.51
ta_30x20,ta,30x20,0,11,162,138,300,0.54,0.040000000000000036,0->11,0.54
ta_30x20,ta,30x20,0,12,170,130,300,0.5666666666666667,0.06666666666666665,0->12,0.5666666666666667
ta_30x20,ta,30x20,0,13,150,150,300,0.5,0.0,0->13,0.5
ta_30x20,ta,30x20,0,14,146,154,300,0.4866666666666667,0.013333333333333308,14->0,0.5133333333333333
ta_30x20,ta,30x20,0,15,161,139,300,0.5366666666666666,0.036666666666666625,0->15,0.5366666666666666
ta_30x20,ta,30x20,0,16,156,144,300,0.52,0.020000000000000018,0->16,0.52
ta_30x20,ta,30x20,0,17,141,159,300,0.47,0.030000000000000027,17->0,0.53
ta_30x20,ta,30x20,0,18,159,141,300,0.53,0.030000000000000027,0->18,0.53
ta_30x20,ta,30x20,0,19,161,139,300,0.5366666666666666,0.036666666666666625,0->19,0.5366666666666666
ta_30x20,ta,30x20,1,2,143,157,300,0.4766666666666667,0.023333333333333317,2->1,0.5233333333333333
ta_30x20,ta,30x20,1,3,140,160,300,0.4666666666666667,0.033333333333333326,3->1,0.5333333333333333
ta_30x20,ta,30x20,1,4,129,171,300,0.43,0.07,4->1,0.5700000000000001
ta_30x20,ta,30x20,1,5,138,162,300,0.46,0.03999999999999998,5->1,0.54
ta_30x20,ta,30x20,1,6,133,167,300,0.44333333333333336,0.05666666666666664,6->1,0.5566666666666666
