file,benchmark_family,size_family,jobs,machines,position,machine,count,relative_frequency
abz8,abz,20x15,20,15,8,12,2,0.1
abz8,abz,20x15,20,15,8,13,1,0.05
abz8,abz,20x15,20,15,8,14,0,0.0
abz8,abz,20x15,20,15,9,0,1,0.05
abz8,abz,20x15,20,15,9,1,1,0.05
abz8,abz,20x15,20,15,9,2,2,0.1
abz8,abz,20x15,20,15,9,3,0,0.0
abz8,abz,20x15,20,15,9,4,0,0.0
abz8,abz,20x15,20,15,9,5,0,0.0
abz8,abz,20x15,20,15,9,6,3,0.15
abz8,abz,20x15,20,15,9,7,2,0.1
abz8,abz,20x15,20,15,9,8,1,0.05
abz8,abz,20x15,20,15,9,9,1,0.05
abz8,abz,20x15,20,15,9,10,2,0.1
abz8,abz,20x15,20,15,9,11,3,0.15
abz8,abz,20x15,20,15,9,12,1,0.05
abz8,abz,20x15,20,15,9,13,3,0.15
abz8,abz,20x15,20,15,9,14,0,0.0
abz8,abz,20x15,20,15,10,0,0,0.0
abz8,abz,20x15,20,15,10,1,2,0.1
abz8,abz,20x15,20,15,10,2,2,0.1
abz8,abz,20x15,20,15,10,3,1,0.05
abz8,abz,20x15,20,15,10,4,3,0.15
abz8,abz,20x15,20,15,10,5,0,0.0
abz8,abz,20x15,20,15,10,6,0,0.0
abz8,abz,20x15,20,15,10,7,3,0.15
abz8,abz,20x15,20,15,10,8,0,0.0
abz8,abz,20x15,20,15,10,9,1,0.05
abz8,abz,20x15,20,15,10,10,3,0.15
abz8,abz,20x15,20,15,10,11,1,0.05
abz8,abz,20x15,20,15,10,12,2,0.1
abz8,abz,20x15,20,15,10,13,0,0.0
abz8,abz,20x15,20,15,10,14,2,0.1
abz8,abz,20x15,20,15,11,0,1,0.05
abz8,abz,20x15,20,15,11,1,4,0.2
abz8,abz,20x15,20,15,11,2,3,0.15
abz8,abz,20x15,20,15,11,3,3,0.15
abz8,abz,20x15,20,15,11,4,1,0.05
abz8,abz,20x15,20,15,11,5,1,0.05
abz8,abz,20x15,20,15,11,6,0,0.0
abz8,abz,20x15,20,15,11,7,1,0.05
abz8,abz,20x15,20,15,11,8,0,0.0
abz8,abz,20x15,20,15,11,9,0,0.0
abz8,abz,20x15,20,15,11,10,1,0.05
abz8,abz,20x15,20,15,11,11,2,0.1
abz8,abz,20x15,20,15,11,12,1,0.05
abz8,abz,20x15,20,15,11,13,0,0.0
abz8,abz,20x15,20,15,11,14,2,0.1
abz8,abz,20x15,20,15,12,0,1,0.05
abz8,abz,20x15,20,15,12,1,0,0.0
abz8,abz,20x15,20,15,12,2,1,0.05
abz8,abz,20x15,20,15,12,3,2,0.1
abz8,abz,20x15,20,15,12,4,1,0.05
abz8,abz,20x15,20,15,12,5,4,0.2
abz8,abz,20x15,20,15,12,6,2,0.1
abz8,abz,20x15,20,15,12,7,1,0.05
abz8,abz,20x15,20,15,12,8,0,0.0
abz8,abz,20x15,20,15,12,9,1,0.05
abz8,abz,20x15,20,15,12,10,1,0.05
abz8,abz,20x15,20,15,12,11,2,0.1
abz8,abz,20x15,20,15,12,12,1,0.05
abz8,abz,20x15,20,15,12,13,1,0.05
abz8,abz,20x15,20,15,12,14,2,0.1
abz8,abz,20x15,20,15,13,0,2,0.1
abz8,abz,20x15,20,15,13,1,2,0.1
abz8,abz,20x15,20,15,13,2,1,0.05
abz8,abz,20x15,20,15,13,3,0,0.0
abz8,abz,20x15,20,15,13,4,2,0.1
abz8,abz,20x15,20,15,13,5,1,0.05
abz8,abz,20x15,20,15,13,6,1,0.05
abz8,abz,20x15,20,15,13,7,2,0.1
abz8,abz,20x15,20,15,13,8,1,0.05
abz8,abz,20x15,20,15,13,9,1,0.05
abz8,abz,20x15,20,15,13,10,0,0.0
abz8,abz,20x15,20,15,13,11,1,0.05
abz8,abz,20x15,20,15,13,12,2,0.1
abz8,abz,20x15,20,15,13,13,4,0.2
abz8,abz,20x15,20,15,13,14,0,0.0
abz8,abz,20x15,20,15,14,0,2,0.1
abz8,abz,20x15,20,15,14,1,3,0.15
abz8,abz,20x15,20,15,14,2,1,0.05
abz8,abz,20x15,20,15,14,3,0,0.0
abz8,abz,20x15,20,15,14,4,1,0.05
abz8,abz,20x15,20,15,14,5,0,0.0
abz8,abz,20x15,20,15,14,6,0,0.0
abz8,abz,20x15,20,15,14,7,3,0.15
abz8,abz,20x15,20,15,14,8,2,0.1
abz8,abz,20x15,20,15,14,9,2,0.1
abz8,abz,20x15,20,15,14,10,1,0.05
abz8,abz,20x15,20,15,14,11,2,0.1
abz8,abz,20x15,20,15,14,12,1,0.05
abz8,abz,20x15,20,15,14,13,1,0.05
abz8,abz,20x15,20,15,14,14,1,0.05
abz9,abz,20x15,20,15,0,0,1,0.05
abz9,abz,20x15,20,15,0,1,3,0.15
abz9,abz,20x15,20,15,0,2,3,0.15
abz9,abz,20x15,20,15,0,3,0,0.0
abz9,abz,20x15,20,15,0,4,1,0.05
abz9,abz,20x15,20,15,0,5,3,0.15
abz9,abz,20x15,20,15,0,6,2,0.1
abz9,abz,20x15,20,15,0,7,2,0.1
abz9,abz,20x15,20,15,0,8,1,0.05
abz9,abz,20x15,20,15,0,9,0,0.0
abz9,abz,20x15,20,15,0,10,0,0.0
abz9,abz,20x15,20,15,0,11,0,0.0
abz9,abz,20x15,20,15,0,12,0,0.0
abz9,abz,20x15,20,15,0,13,2,0.1
abz9,abz,20x15,20,15,0,14,2,0.1
abz9,abz,20x15,20,15,1,0,2,0.1
abz9,abz,20x15,20,15,1,1,0,0.0
abz9,abz,20x15,20,15,1,2,0,0.0
abz9,abz,20x15,20,15,1,3,3,0.15
abz9,abz,20x15,20,15,1,4,2,0.1
abz9,abz,20x15,20,15,1,5,5,0.25
abz9,abz,20x15,20,15,1,6,0,0.0
abz9,abz,20x15,20,15,1,7,1,0.05
abz9,abz,20x15,20,15,1,8,0,0.0
abz9,abz,20x15,20,15,1,9,1,0.05
abz9,abz,20x15,20,15,1,10,2,0.1
abz9,abz,20x15,20,15,1,11,1,0.05
abz9,abz,20x15,20,15,1,12,2,0.1
abz9,abz,20x15,20,15,1,13,0,0.0
abz9,abz,20x15,20,15,1,14,1,0.05
abz9,abz,20x15,20,15,2,0,3,0.15
abz9,abz,20x15,20,15,2,1,0,0.0
abz9,abz,20x15,20,15,2,2,1,0.05
abz9,abz,20x15,20,15,2,3,2,0.1
abz9,abz,20x15,20,15,2,4,2,0.1
abz9,abz,20x15,20,15,2,5,1,0.05
abz9,abz,20x15,20,15,2,6,1,0.05
abz9,abz,20x15,20,15,2,7,0,0.0
abz9,abz,20x15,20,15,2,8,2,0.1
abz9,abz,20x15,20,15,2,9,2,0.1
abz9,abz,20x15,20,15,2,10,1,0.05
abz9,abz,20x15,20,15,2,11,2,0.1
abz9,abz,20x15,20,15,2,12,1,0.05
abz9,abz,20x15,20,15,2,13,1,0.05
abz9,abz,20x15,20,15,2,14,1,0.05
abz9,abz,20x15,20,15,3,0,0,0.0
abz9,abz,20x15,20,15,3,1,0,0.0
abz9,abz,20x15,20,15,3,2,2,0.1
abz9,abz,20x15,20,15,3,3,3,0.15
abz9,abz,20x15,20,15,3,4,1,0.05
abz9,abz,20x15,20,15,3,5,0,0.0
abz9,abz,20x15,20,15,3,6,3,0.15
abz9,abz,20x15,20,15,3,7,0,0.0
abz9,abz,20x15,20,15,3,8,4,0.2
abz9,abz,20x15,20,15,3,9,1,0.05
abz9,abz,20x15,20,15,3,10,1,0.05
abz9,abz,20x15,20,15,3,11,3,0.15
abz9,abz,20x15,20,15,3,12,2,0.1
abz9,abz,20x15,20,15,3,13,0,0.0
abz9,abz,20x15,20,15,3,14,0,0.0
abz9,abz,20x15,20,15,4,0,1,0.05
abz9,abz,20x15,20,15,4,1,2,0.1
abz9,abz,20x15,20,15,4,2,0,0.0
abz9,abz,20x15,20,15,4,3,0,0.0
abz9,abz,20x15,20,15,4,4,2,0.1
abz9,abz,20x15,20,15,4,5,1,0.05
abz9,abz,20x15,20,15,4,6,3,0.15
abz9,abz,20x15,20,15,4,7,1,0.05
abz9,abz,20x15,20,15,4,8,2,0.1
abz9,abz,20x15,20,15,4,9,0,0.0
abz9,abz,20x15,20,15,4,10,3,0.15
abz9,abz,20x15,20,15,4,11,0,0.0
abz9,abz,20x15,20,15,4,12,0,0.0
abz9,abz,20x15,20,15,4,13,4,0.2
abz9,abz,20x15,20,15,4,14,1,0.05
abz9,abz,20x15,20,15,5,0,1,0.05
abz9,abz,20x15,20,15,5,1,0,0.0
abz9,abz,20x15,20,15,5,2,0,0.0
abz9,abz,20x15,20,15,5,3,1,0.05
abz9,abz,20x15,20,15,5,4,3,0.15
abz9,abz,20x15,20,15,5,5,2,0.1
abz9,abz,20x15,20,15,5,6,4,0.2
abz9,abz,20x15,20,15,5,7,2,0.1
abz9,abz,20x15,20,15,5,8,1,0.05
abz9,abz,20x15,20,15,5,9,2,0.1
abz9,abz,20x15,20,15,5,10,1,0.05
abz9,abz,20x15,20,15,5,11,0,0.0
abz9,abz,20x15,20,15,5,12,1,0.05
abz9,abz,20x15,20,15,5,13,0,0.0
abz9,abz,20x15,20,15,5,14,2,0.1
abz9,abz,20x15,20,15,6,0,1,0.05
abz9,abz,20x15,20,15,6,1,0,0.0
abz9,abz,20x15,20,15,6,2,0,0.0
abz9,abz,20x15,20,15,6,3,0,0.0
abz9,abz,20x15,20,15,6,4,1,0.05
abz9,abz,20x15,20,15,6,5,2,0.1
abz9,abz,20x15,20,15,6,6,0,0.0
abz9,abz,20x15,20,15,6,7,2,0.1
abz9,abz,20x15,20,15,6,8,1,0.05
abz9,abz,20x15,20,15,6,9,1,0.05
abz9,abz,20x15,20,15,6,10,1,0.05
abz9,abz,20x15,20,15,6,11,2,0.1
abz9,abz,20x15,20,15,6,12,2,0.1
abz9,abz,20x15,20,15,6,13,3,0.15
abz9,abz,20x15,20,15,6,14,4,0.2
abz9,abz,20x15,20,15,7,0,2,0.1
abz9,abz,20x15,20,15,7,1,0,0.0
abz9,abz,20x15,20,15,7,2,4,0.2
abz9,abz,20x15,20,15,7,3,3,0.15
abz9,abz,20x15,20,15,7,4,0,0.0
abz9,abz,20x15,20,15,7,5,1,0.05
abz9,abz,20x15,20,15,7,6,0,0.0
abz9,abz,20x15,20,15,7,7,3,0.15
abz9,abz,20x15,20,15,7,8,1,0.05
abz9,abz,20x15,20,15,7,9,0,0.0
abz9,abz,20x15,20,15,7,10,0,0.0
abz9,abz,20x15,20,15,7,11,1,0.05
abz9,abz,20x15,20,15,7,12,2,0.1
abz9,abz,20x15,20,15,7,13,3,0.15
abz9,abz,20x15,20,15,7,14,0,0.0
abz9,abz,20x15,20,15,8,0,1,0.05
abz9,abz,20x15,20,15,8,1,2,0.1
abz9,abz,20x15,20,15,8,2,0,0.0
abz9,abz,20x15,20,15,8,3,2,0.1
abz9,abz,20x15,20,15,8,4,1,0.05
abz9,abz,20x15,20,15,8,5,1,0.05
abz9,abz,20x15,20,15,8,6,1,0.05
abz9,abz,20x15,20,15,8,7,2,0.1
abz9,abz,20x15,20,15,8,8,0,0.0
abz9,abz,20x15,20,15,8,9,3,0.15
abz9,abz,20x15,20,15,8,10,3,0.15
abz9,abz,20x15,20,15,8,11,1,0.05
abz9,abz,20x15,20,15,8,12,1,0.05
abz9,abz,20x15,20,15,8,13,2,0.1
abz9,abz,20x15,20,15,8,14,0,0.0
abz9,abz,20x15,20,15,9,0,1,0.05
abz9,abz,20x15,20,15,9,1,1,0.05
abz9,abz,20x15,20,15,9,2,3,0.15
abz9,abz,20x15,20,15,9,3,3,0.15
abz9,abz,20x15,20,15,9,4,0,0.0
abz9,abz,20x15,20,15,9,5,1,0.05
abz9,abz,20x15,20,15,9,6,0,0.0
abz9,abz,20x15,20,15,9,7,1,0.05
abz9,abz,20x15,20,15,9,8,0,0.0
abz9,abz,20x15,20,15,9,9,3,0.15
abz9,abz,20x15,20,15,9,10,0,0.0
abz9,abz,20x15,20,15,9,11,1,0.05
abz9,abz,20x15,20,15,9,12,3,0.15
abz9,abz,20x15,20,15,9,13,2,0.1
abz9,abz,20x15,20,15,9,14,1,0.05
abz9,abz,20x15,20,15,10,0,1,0.05
abz9,abz,20x15,20,15,10,1,3,0.15
abz9,abz,20x15,20,15,10,2,1,0.05
abz9,abz,20x15,20,15,10,3,0,0.0
abz9,abz,20x15,20,15,10,4,3,0.15
abz9,abz,20x15,20,15,10,5,0,0.0
abz9,abz,20x15,20,15,10,6,4,0.2
abz9,abz,20x15,20,15,10,7,2,0.1
abz9,abz,20x15,20,15,10,8,1,0.05
abz9,abz,20x15,20,15,10,9,1,0.05
abz9,abz,20x15,20,15,10,10,1,0.05
abz9,abz,20x15,20,15,10,11,2,0.1
abz9,abz,20x15,20,15,10,12,0,0.0
abz9,abz,20x15,20,15,10,13,0,0.0
abz9,abz,20x15,20,15,10,14,1,0.05
abz9,abz,20x15,20,15,11,0,0,0.0
abz9,abz,20x15,20,15,11,1,3,0.15
abz9,abz,20x15,20,15,11,2,0,0.0
abz9,abz,20x15,20,15,11,3,2,0.1
abz9,abz,20x15,20,15,11,4,3,0.15
abz9,abz,20x15,20,15,11,5,0,0.0
abz9,abz,20x15,20,15,11,6,0,0.0
abz9,abz,20x15,20,15,11,7,1,0.05
abz9,abz,20x15,20,15,11,8,1,0.05
abz9,abz,20x15,20,15,11,9,1,0.05
abz9,abz,20x15,20,15,11,10,2,0.1
abz9,abz,20x15,20,15,11,11,2,0.1
abz9,abz,20x15,20,15,11,12,1,0.05
abz9,abz,20x15,20,15,11,13,2,0.1
abz9,abz,20x15,20,15,11,14,2,0.1
abz9,abz,20x15,20,15,12,0,4,0.2
abz9,abz,20x15,20,15,12,1,5,0.25
abz9,abz,20x15,20,15,12,2,1,0.05
abz9,abz,20x15,20,15,12,3,1,0.05
abz9,abz,20x15,20,15,12,4,0,0.0
abz9,abz,20x15,20,15,12,5,1,0.05
abz9,abz,20x15,20,15,12,6,0,0.0
abz9,abz,20x15,20,15,12,7,1,0.05
abz9,abz,20x15,20,15,12,8,0,0.0
abz9,abz,20x15,20,15,12,9,1,0.05
abz9,abz,20x15,20,15,12,10,0,0.0
abz9,abz,20x15,20,15,12,11,2,0.1
abz9,abz,20x15,20,15,12,12,2,0.1
abz9,abz,20x15,20,15,12,13,0,0.0
abz9,abz,20x15,20,15,12,14,2,0.1
abz9,abz,20x15,20,15,13,0,1,0.05
abz9,abz,20x15,20,15,13,1,1,0.05
abz9,abz,20x15,20,15,13,2,2,0.1
abz9,abz,20x15,20,15,13,3,0,0.0
abz9,abz,20x15,20,15,13,4,1,0.05
abz9,abz,20x15,20,15,13,5,0,0.0
abz9,abz,20x15,20,15,13,6,0,0.0
abz9,abz,20x15,20,15,13,7,2,0.1
abz9,abz,20x15,20,15,13,8,2,0.1
abz9,abz,20x15,20,15,13,9,2,0.1
abz9,abz,20x15,20,15,13,10,2,0.1
abz9,abz,20x15,20,15,13,11,3,0.15
abz9,abz,20x15,20,15,13,12,1,0.05
abz9,abz,20x15,20,15,13,13,0,0.0
abz9,abz,20x15,20,15,13,14,3,0.15
abz9,abz,20x15,20,15,14,0,1,0.05
abz9,abz,20x15,20,15,14,1,0,0.0
abz9,abz,20x15,20,15,14,2,3,0.15
abz9,abz,20x15,20,15,14,3,0,0.0
abz9,abz,20x15,20,15,14,4,0,0.0
abz9,abz,20x15,20,15,14,5,2,0.1
abz9,abz,20x15,20,15,14,6,2,0.1
abz9,abz,20x15,20,15,14,7,0,0.0
abz9,abz,20x15,20,15,14,8,4,0.2
abz9,abz,20x15,20,15,14,9,2,0.1
abz9,abz,20x15,20,15,14,10,3,0.15
abz9,abz,20x15,20,15,14,11,0,0.0
abz9,abz,20x15,20,15,14,12,2,0.1
abz9,abz,20x15,20,15,14,13,1,0.05
abz9,abz,20x15,20,15,14,14,0,0.0
ft06,ft,6x6,6,6,0,0,0,0.0
ft06,ft,6x6,6,6,0,1,3,0.5
ft06,ft,6x6,6,6,0,2,3,0.5
ft06,ft,6x6,6,6,0,3,0,0.0
ft06,ft,6x6,6,6,0,4,0,0.0
ft06,ft,6x6,6,6,0,5,0,0.0
ft06,ft,6x6,6,6,1,0,2,0.3333333333333333
ft06,ft,6x6,6,6,1,1,1,0.16666666666666666
ft06,ft,6x6,6,6,1,2,1,0.16666666666666666
ft06,ft,6x6,6,6,1,3,2,0.3333333333333333
ft06,ft,6x6,6,6,1,4,0,0.0
ft06,ft,6x6,6,6,1,5,0,0.0
ft06,ft,6x6,6,6,2,0,0,0.0
ft06,ft,6x6,6,6,2,1,1,0.16666666666666666
ft06,ft,6x6,6,6,2,2,1,0.16666666666666666
ft06,ft,6x6,6,6,2,3,0,0.0
ft06,ft,6x6,6,6,2,4,2,0.3333333333333333
ft06,ft,6x6,6,6,2,5,2,0.3333333333333333
ft06,ft,6x6,6,6,3,0,2,0.3333333333333333
ft06,ft,6x6,6,6,3,1,0,0.0
ft06,ft,6x6,6,6,3,2,0,0.0
ft06,ft,6x6,6,6,3,3,2,0.3333333333333333
ft06,ft,6x6,6,6,3,4,0,0.0
ft06,ft,6x6,6,6,3,5,2,0.3333333333333333
ft06,ft,6x6,6,6,4,0,2,0.3333333333333333
ft06,ft,6x6,6,6,4,1,1,0.16666666666666666
ft06,ft,6x6,6,6,4,2,0,0.0
ft06,ft,6x6,6,6,4,3,0,0.0
ft06,ft,6x6,6,6,4,4,2,0.3333333333333333
ft06,ft,6x6,6,6,4,5,1,0.16666666666666666
ft06,ft,6x6,6,6,5,0,0,0.0
ft06,ft,6x6,6,6,5,1,0,0.0
ft06,ft,6x6,6,6,5,2,1,0.16666666666666666
ft06,ft,6x6,6,6,5,3,2,0.3333333333333333
ft06,ft,6x6,6,6,5,4,2,0.3333333333333333
ft06,ft,6x6,6,6,5,5,1,0.16666666666666666
ft10,ft,10x10,10,10,0,0,3,0.3
ft10,ft,10x10,10,10,0,1,4,0.4
ft10,ft,10x10,10,10,0,2,3,0.3
ft10,ft,10x10,10,10,0,3,0,0.0
ft10,ft,10x10,10,10,0,4,0,0.0
ft10,ft,10x10,10,10,0,5,0,0.0
ft10,ft,10x10,10,10,0,6,0,0.0
ft10,ft,10x10,10,10,0,7,0,0.0
ft10,ft,10x10,10,10,0,8,0,0.0
ft10,ft,10x10,10,10,0,9,0,0.0
ft10,ft,10x10,10,10,1,0,5,0.5
ft10,ft,10x10,10,10,1,1,3,0.3
ft10,ft,10x10,10,10,1,2,2,0.2
ft10,ft,10x10,10,10,1,3,0,0.0
ft10,ft,10x10,10,10,1,4,0,0.0
ft10,ft,10x10,10,10,1,5,0,0.0
ft10,ft,10x10,10,10,1,6,0,0.0
ft10,ft,10x10,10,10,1,7,0,0.0
ft10,ft,10x10,10,10,1,8,0,0.0
ft10,ft,10x10,10,10,1,9,0,0.0
ft10,ft,10x10,10,10,2,0,1,0.1
ft10,ft,10x10,10,10,2,1,2,0.2
ft10,ft,10x10,10,10,2,2,2,0.2
ft10,ft,10x10,10,10,2,3,3,0.3
ft10,ft,10x10,10,10,2,4,1,0.1
ft10,ft,10x10,10,10,2,5,1,0.1
ft10,ft,10x10,10,10,2,6,0,0.0
ft10,ft,10x10,10,10,2,7,0,0.0
ft10,ft,10x10,10,10,2,8,0,0.0
ft10,ft,10x10,10,10,2,9,0,0.0
ft10,ft,10x10,10,10,3,0,0,0.0
ft10,ft,10x10,10,10,3,1,0,0.0
ft10,ft,10x10,10,10,3,2,2,0.2
ft10,ft,10x10,10,10,3,3,2,0.2
ft10,ft,10x10,10,10,3,4,1,0.1
ft10,ft,10x10,10,10,3,5,3,0.3
ft10,ft,10x10,10,10,3,6,1,0.1
ft10,ft,10x10,10,10,3,7,0,0.0
ft10,ft,10x10,10,10,3,8,0,0.0
ft10,ft,10x10,10,10,3,9,1,0.1
ft10,ft,10x10,10,10,4,0,0,0.0
ft10,ft,10x10,10,10,4,1,0,0.0
ft10,ft,10x10,10,10,4,2,1,0.1
ft10,ft,10x10,10,10,4,3,2,0.2
ft10,ft,10x10,10,10,4,4,2,0.2
ft10,ft,10x10,10,10,4,5,0,0.0
ft10,ft,10x10,10,10,4,6,2,0.2
ft10,ft,10x10,10,10,4,7,0,0.0
ft10,ft,10x10,10,10,4,8,3,0.3
ft10,ft,10x10,10,10,4,9,0,0.0
ft10,ft,10x10,10,10,5,0,0,0.0
ft10,ft,10x10,10,10,5,1,1,0.1
ft10,ft,10x10,10,10,5,2,0,0.0
ft10,ft,10x10,10,10,5,3,0,0.0
ft10,ft,10x10,10,10,5,4,1,0.1
ft10,ft,10x10,10,10,5,5,3,0.3
ft10,ft,10x10,10,10,5,6,1,0.1
ft10,ft,10x10,10,10,5,7,0,0.0
ft10,ft,10x10,10,10,5,8,1,0.1
ft10,ft,10x10,10,10,5,9,3,0.3
ft10,ft,10x10,10,10,6,0,1,0.1
ft10,ft,10x10,10,10,6,1,0,0.0
ft10,ft,10x10,10,10,6,2,0,0.0
ft10,ft,10x10,10,10,6,3,0,0.0
ft10,ft,10x10,10,10,6,4,0,0.0
ft10,ft,10x10,10,10,6,5,1,0.1
ft10,ft,10x10,10,10,6,6,3,0.3
ft10,ft,10x10,10,10,6,7,2,0.2
ft10,ft,10x10,10,10,6,8,2,0.2
ft10,ft,10x10,10,10,6,9,1,0.1
ft10,ft,10x10,10,10,7,0,0,0.0
ft10,ft,10x10,10,10,7,1,0,0.0
ft10,ft,10x10,10,10,7,2,0,0.0
ft10,ft,10x10,10,10,7,3,2,0.2
ft10,ft,10x10,10,10,7,4,0,0.0
ft10,ft,10x10,10,10,7,5,1,0.1
ft10,ft,10x10,10,10,7,6,2,0.2
ft10,ft,10x10,10,10,7,7,3,0.3
ft10,ft,10x10,10,10,7,8,1,0.1
ft10,ft,10x10,10,10,7,9,1,0.1
ft10,ft,10x10,10,10,8,0,0,0.0
ft10,ft,10x10,10,10,8,1,0,0.0
ft10,ft,10x10,10,10,8,2,0,0.0
ft10,ft,10x10,10,10,8,3,0,0.0
ft10,ft,10x10,10,10,8,4,3,0.3
ft10,ft,10x10,10,10,8,5,0,0.0
ft10,ft,10x10,10,10,8,6,0,0.0
ft10,ft,10x10,10,10,8,7,3,0.3
ft10,ft,10x10,10,10,8,8,1,0.1
ft10,ft,10x10,10,10,8,9,3,0.3
ft10,ft,10x10,10,10,9,0,0,0.0
ft10,ft,10x10,10,10,9,1,0,0.0
ft10,ft,10x10,10,10,9,2,0,0.0
ft10,ft,10x10,10,10,9,3,1,0.1
ft10,ft,10x10,10,10,9,4,2,0.2
ft10,ft,10x10,10,10,9,5,1,0.1
ft10,ft,10x10,10,10,9,6,1,0.1
ft10,ft,10x10,10,10,9,7,2,0.2
ft10,ft,10x10,10,10,9,8,2,0.2
ft10,ft,10x10,10,10,9,9,1,0.1
ft20,ft,20x5,20,5,0,0,8,0.4
ft20,ft,20x5,20,5,0,1,7,0.35
ft20,ft,20x5,20,5,0,2,5,0.25
ft20,ft,20x5,20,5,0,3,0,0.0
ft20,ft,20x5,20,5,0,4,0,0.0
ft20,ft,20x5,20,5,1,0,6,0.3
ft20,ft,20x5,20,5,1,1,8,0.4
ft20,ft,20x5,20,5,1,2,4,0.2
ft20,ft,20x5,20,5,1,3,2,0.1
ft20,ft,20x5,20,5,1,4,0,0.0
ft20,ft,20x5,20,5,2,0,5,0.25
ft20,ft,20x5,20,5,2,1,4,0.2
ft20,ft,20x5,20,5,2,2,5,0.25
ft20,ft,20x5,20,5,2,3,2,0.1
ft20,ft,20x5,20,5,2,4,4,0.2
ft20,ft,20x5,20,5,3,0,1,0.05
ft20,ft,20x5,20,5,3,1,1,0.05
ft20,ft,20x5,20,5,3,2,4,0.2
ft20,ft,20x5,20,5,3,3,11,0.55
ft20,ft,20x5,20,5,3,4,3,0.15
ft20,ft,20x5,20,5,4,0,0,0.0
ft20,ft,20x5,20,5,4,1,0,0.0
ft20,ft,20x5,20,5,4,2,2,0.1
ft20,ft,20x5,20,5,4,3,5,0.25
ft20,ft,20x5,20,5,4,4,13,0.65
la01,la,10x5,10,5,0,0,2,0.2
la01,la,10x5,10,5,0,1,3,0.3
la01,la,10x5,10,5,0,2,1,0.1
la01,la,10x5,10,5,0,3,3,0.3
la01,la,10x5,10,5,0,4,1,0.1
la01,la,10x5,10,5,1,0,3,0.3
la01,la,10x5,10,5,1,1,1,0.1
la01,la,10x5,10,5,1,2,1,0.1
la01,la,10x5,10,5,1,3,3,0.3
la01,la,10x5,10,5,1,4,2,0.2
la01,la,10x5,10,5,2,0,0,0.0
la01,la,10x5,10,5,2,1,3,0.3
la01,la,10x5,10,5,2,2,2,0.2
la01,la,10x5,10,5,2,3,0,0.0
la01,la,10x5,10,5,2,4,5,0.5
la01,la,10x5,10,5,3,0,2,0.2
la01,la,10x5,10,5,3,1,2,0.2
la01,la,10x5,10,5,3,2,4,0.4
la01,la,10x5,10,5,3,3,2,0.2
la01,la,10x5,10,5,3,4,0,0.0
la01,la,10x5,10,5,4,0,3,0.3
la01,la,10x5,10,5,4,1,1,0.1
la01,la,10x5,10,5,4,2,2,0.2
la01,la,10x5,10,5,4,3,2,0.2
la01,la,10x5,10,5,4,4,2,0.2
la02,la,10x5,10,5,0,0,1,0.1
la02,la,10x5,10,5,0,1,3,0.3
la02,la,10x5,10,5,0,2,1,0.1
la02,la,10x5,10,5,0,3,0,0.0
la02,la,10x5,10,5,0,4,5,0.5
la02,la,10x5,10,5,1,0,4,0.4
la02,la,10x5,10,5,1,1,2,0.2
la02,la,10x5,10,5,1,2,3,0.3
la02,la,10x5,10,5,1,3,1,0.1
la02,la,10x5,10,5,1,4,0,0.0
la02,la,10x5,10,5,2,0,1,0.1
la02,la,10x5,10,5,2,1,2,0.2
la02,la,10x5,10,5,2,2,2,0.2
la02,la,10x5,10,5,2,3,2,0.2
la02,la,10x5,10,5,2,4,3,0.3
la02,la,10x5,10,5,3,0,3,0.3
la02,la,10x5,10,5,3,1,2,0.2
la02,la,10x5,10,5,3,2,1,0.1
la02,la,10x5,10,5,3,3,3,0.3
la02,la,10x5,10,5,3,4,1,0.1
la02,la,10x5,10,5,4,0,1,0.1
la02,la,10x5,10,5,4,1,1,0.1
la02,la,10x5,10,5,4,2,3,0.3
la02,la,10x5,10,5,4,3,4,0.4
la02,la,10x5,10,5,4,4,1,0.1
la03,la,10x5,10,5,0,0,0,0.0
la03,la,10x5,10,5,0,1,1,0.1
la03,la,10x5,10,5,0,2,2,0.2
la03,la,10x5,10,5,0,3,1,0.1
la03,la,10x5,10,5,0,4,6,0.6
la03,la,10x5,10,5,1,0,4,0.4
la03,la,10x5,10,5,1,1,3,0.3
la03,la,10x5,10,5,1,2,2,0.2
la03,la,10x5,10,5,1,3,1,0.1
la03,la,10x5,10,5,1,4,0,0.0
la03,la,10x5,10,5,2,0,5,0.5
la03,la,10x5,10,5,2,1,2,0.2
la03,la,10x5,10,5,2,2,1,0.1
la03,la,10x5,10,5,2,3,1,0.1
la03,la,10x5,10,5,2,4,1,0.1
la03,la,10x5,10,5,3,0,1,0.1
la03,la,10x5,10,5,3,1,1,0.1
la03,la,10x5,10,5,3,2,4,0.4
la03,la,10x5,10,5,3,3,1,0.1
la03,la,10x5,10,5,3,4,3,0.3
la03,la,10x5,10,5,4,0,0,0.0
la03,la,10x5,10,5,4,1,3,0.3
la03,la,10x5,10,5,4,2,1,0.1
la03,la,10x5,10,5,4,3,6,0.6
la03,la,10x5,10,5,4,4,0,0.0
la04,la,10x5,10,5,0,0,1,0.1
la04,la,10x5,10,5,0,1,4,0.4
la04,la,10x5,10,5,0,2,4,0.4
la04,la,10x5,10,5,0,3,1,0.1
la04,la,10x5,10,5,0,4,0,0.0
la04,la,10x5,10,5,1,0,1,0.1
la04,la,10x5,10,5,1,1,1,0.1
